applicant_name,applicant_licence_no,regno,nappi_code,name,schedule,dosage_form,pack_size,is_generic,num_packs,equivalence_key,sep,effective_date
Ranbaxy S.A (Pty)Ltd,243.0,42/7.5/0556,714071001,Lipogen 10,S4,Tab,30,Generic,1,,63,2010-10-18
Ranbaxy S.A (Pty)Ltd,243.0,36/1.2/0273,703999001,Serlife 100 Tablets,S5,Tab,30,Generic,1,,284,2011-05-06
Ranbaxy S.A (Pty)Ltd,243.0,36/1.2/0272,703132001,Serlife 50,S5,Tab,30,Generic,1,,170,2011-01-13
Ranbaxy S.A (Pty)Ltd,243.0,32/11.4.3/0142,841765008,Histak 150 Tables,S3,Tab,10,Generic,1,,9,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,38/20.1.1/0175,704650001,Klarithran Suspension 250 Mg/Ml,S4,Sus,60,Generic,1,,123,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,37/20.1.1/0437,704464002,Klarithran 500 Tablets,S4,Tab,10,Generic,1,,71,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,37/20.1.1/0437,704464001,Klarithran 500 Tablets,S4,Tab,14,Generic,1,,99,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,37/20.2.2/0116,700149001,Flucoric 150 Capsules,S4,Cap,1,Generic,1,,18,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,33/20.1.1/0366,892147005,Cifran 500 Tablets,S4,Tab,10,Generic,1,,20,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,33/20.1.1/0365,892140005,Cifran 250 Tablets,S4,Tab,10,Generic,1,,12,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/11.4.3/0604,873438019,Histak 75 Tablets,S2,Tab,12,Generic,1,,14,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,33/20.1.2/0459,867373008,Ranclav 375 Tablets,S4,Tab,15,Generic,1,,41,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/20.1.1/0215,860611019,Ranceph Suspension 250 Mg/5Ml,S4,Sus,100,Generic,1,,20,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/20.1.1/0214,860603008,Ranceph Suspension 125 Mg/5Ml,S4,Sus,100,Generic,1,,20,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/11.4.3/0143,841773009,Histak 300 Tablets,S3,Tab,30,Generic,1,,36,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/11.4.3/0142,841765006,Histak 150 Tables,S3,Tab,60,Generic,1,,54,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/20.2.8/0018,838233015,Lovire 400 Tablets,S4,Dsp,70,Generic,1,,186,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,32/20.2.8/0017,838225004,Lovire 200 Tablets,S4,Dsp,25,Generic,1,,49,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,31/20.1.1/0651,838217001,Vercef Mr Tablets,S4,Tab,10,Generic,1,,51,2010-08-02
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,30/20.1.1/0335,837253004,Ranceph 500 Capsules,S4,Cap,20,Generic,1,,20,2010-08-02
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,30/20.1.1/0334,830909001,Ranceph 250 Capsules,S4,Cap,20,Generic,1,,10,2010-08-02
Ranbaxy,243.0,"",830666001,Vercef,S4,Sus,50,,1,,55,2009-05-13
Ranbaxy,243.0,"",830658009,Vercef,S4,Sus,50,,1,,30,2009-05-13
Ranbaxy S.A (Pty)Ltd,243.0,30/20.1.2/0197,824879023,Ranmoxy 500 Capsules,S4,Cap,450,Generic,1,,280,2010-08-02
Ranbaxy,243.0,"",824852001,Ranfen,S3,Tab,1000,,1,,75,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,42/7.5/0555,714373001,Atolip 80,S4,Tab,30,Generic,1,,121,2010-06-12
Ranbaxy S.A (Pty)Ltd,243.0,42/7.5/0554,714372001,Atolip 40,S4,Tab,30,Generic,1,,108,2010-06-12
Ranbaxy S.A (Pty)Ltd,243.0,42/7.5/0553,714371001,Atolip 20,S4,Tab,30,Generic,1,,108,2010-06-12
Ranbaxy S.A (Pty)Ltd,243.0,42/7.5/0552,714370001,Atolip 10,S4,Tab,30,Generic,1,,78,2010-06-12
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,a40/2.5/0350,708391001,Toplep 100,S3,Tab,60,Generic,1,,430,2010-08-02
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,a40/2.5/0349,708390001,Toplep 50,S3,Tab,60,Generic,1,,242,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,40/2.5/0348,708389001,Toplep 25,S3,Tab,60,Generic,1,,132,2010-08-02
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,38/20.1.1/0163,707358001,Klaribin 250 Mg/5Ml,S4,Sus,60,Generic,1,,123,2010-08-02
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,38/20.1.1/0176,707357001,Klaribin 125 Mg/5Ml,S4,Sus,60,Generic,1,,71,2010-08-02
Ranbaxy S.A (Pty)Ltd,259.0,36/5.7.1/0231,707313001,Lorhay 10,S2,Tab,10,Generic,1,,13,2010-08-02
Ranbaxy S.A (Pty)Ltd,243.0,36/7.5/0374,703526001,Simvotin 20 Tablets,S4,Tab,28,Generic,1,,30,2011-05-30
Ranbaxy S.A (Pty)Ltd,243.0,36/7.5/0373,703525001,Simvotin 10 Tablets,S4,Tab,28,Generic,1,,30,2011-05-30
Ranbaxy S.A (Pty)Ltd,243.0,34/3.1/0446,701654003,Ranfen 400 Tablets,S3,Tab,1000,Generic,1,,205,2010-08-02
Ranbaxy Pharmacueticals (Pty) Ltd,259.0,34/1.2/0129,700686001,Ranflocs 20 Capsules,S5,Cap,30,Generic,1,,22,2010-08-02
Pharmascript Pharmaceuticals Ltd,475.0,z/5.7.2/228,792217004,Aculoid Tablets,S2,Tab,20,Generic,1,,16,2010-10-07
Pharmascript Pharmaceuticals Ltd,475.0,a40/7.1/0283,708162001,Klodip-5,S3,Tab,30,Generic,1,,60,2010-06-15
Pharmascript Pharmaceuticals Ltd,475.0,36/11.4.3/0446,705466001,Lokit,S4,Cap,30,Generic,1,,125,2010-06-15
Pharmaplan (Pty) Ltd,238.0,43/31/0309,715717001,Replagal,S4,Inf,4,Originator,1,,19850,2011-02-04
Pharmaplan (Pty) Ltd,238.0,41/5.7.2/0364,715707001,Granitril 1Mg Tablet,S4,Tab,10,Generic,1,,434,2011-01-25
Pharmaplan (Pty) Ltd,238.0,41/5.7.2/0295,715706001,Granitril Injection,S4,Inj,5,Generic,1,,182,2011-04-21
Pharmaplan (Pty) Ltd,238.0,41/11.4.3/0787,715610001,Pantocid 20,S4,Ect,30,,1,,152,2010-11-18
Pharmaplan (Pty) Ltd,238.0,41/26/0933,715252001,Gemtaz 1G,S4,Inj,25,Generic,1,,2324,2010-11-17
Pharmaplan (Pty) Ltd,238.0,41/26/0934,715251001,Gemtaz 200Mg,S4,Inj,5,Generic,1,,465,2010-11-17
Pharmaplan (Pty) Ltd,238.0,42/5.10/0663,714957001,Zofer Rapitab 8,S4,Dsp,10,Generic,1,,663,2010-11-08
Pharmaplan (Pty) Ltd,238.0,41/5.7.1/0448,709843002,Dazit Tablets,S2,Tab,10,Generic,1,,36,2011-02-07
Pharmaplan (Pty) Ltd,238.0,41/5.7.1/0448,709843001,Dazit Tablets,S2,Tab,30,Generic,1,,108,2011-02-07
Pharmaplan (Pty) Ltd,238.0,35/13.4.2/0376,701471001,Oratane 20 Mg,S5,Cap,60,Generic,1,,386,2011-01-17
Pharmaplan (Pty) Ltd,238.0,35/13.4.2/0375,701469001,Oratane 10 Mg,S5,Cap,60,Generic,1,,196,2011-01-17
PharmaPlan,238.0,"",861847008,Cytarabine Faulding 5Ml,S4,Inj,5,,1,,817,2010-06-09
PharmaPlan,238.0,"",833924001,Lomexin,S4,Vat,1,,1,,107,2010-06-09
PharmaPlan,238.0,"",833916009,Lomexin,S4,Vat,3,,1,,107,2010-06-09
PharmaPlan,238.0,"",833908006,Lomexin,S4,Vcr,30,,1,,107,2010-06-09
Pharmaplan (Pty) Ltd,238.0,29/8.3/0359,781525004,Leucovorin Faulding 10Mg/Ml,S1,Inj,1,Generic,1,,76,2009-10-22
PharmaPlan,238.0,b/2.5/572,745588018,Mysoline,"",Tab,100,,1,,236,2010-06-09
PharmaPlan,238.0,39/5.10/0413,713980001,Zofer Rapitab 4,S4,Dsp,10,,1,,334,2010-01-16
Pharmaplan (Pty) Ltd,238.0,41/21.12/0818,712506001,Bicalox 50 Mg,S4,Tab,30,Generic,1,,1140,2010-08-13
Pharmaplan (Pty) Ltd,238.0,41.21.2/1091,711773001,Metored,S3,Tab,60,Generic,1,,39,2010-08-13
Pharmaplan (Pty) Ltd,238.0,41.21.2/1090,711638001,Metored,S3,Tab,60,Generic,1,,36,2010-08-13
Pharmaplan (Pty) Ltd,238.0,41.21.2/1089,711636001,Metored,S3,Tab,90,Generic,1,,30,2010-08-13
Pharmaplan (Pty) Ltd,238.0,41/21.8.2/0021,710109001,Escapelle Tablet,S2,Tab,1,Originator,1,,44,2010-06-09
Pharmaplan (Pty) Ltd,238.0,a40/11.4.3/0482,708031001,Pantocid 40,S4,Tab,30,Generic,1,,233,2010-08-13
Pharmaplan (Pty) Ltd,238.0,a40/2.5/0160,707624001,Epleptin,S3,Cap,100,Generic,1,,293,2010-08-13
Pharmaplan (Pty) Ltd,238.0,a40/2.5/0159,707623001,Epleptin,S3,Cap,100,Generic,1,,293,2010-08-13
Pharmaplan (Pty) Ltd,238.0,a40/2.5/0158,707622001,Epleptin,S3,Cap,100,Generic,1,,117,2010-08-13
PharmaPlan,238.0,"",705378001,Muscuron 4Mg/2Ml,S4,Inj,10,,1,,417,2010-06-09
PharmaPlan,238.0,"",702507003,Gliadel Wafer,S4,Waf,8,,1,,94722,2010-06-09
PharmaPlan,238.0,"",702505001,Methylphenidate Hcl-Douglas,S6,Tab,30,,1,,82,2010-06-09
PharmaPlan,238.0,"",701984004,Cathejell With Lidocaine 12.5G,S1,Jel,25,,1,,1127,2010-06-09
PharmaPlan,238.0,"",701388001,Provigil 100,S5,Tab,30,,1,,719,2010-06-09
PharmaPlan,238.0,"",701252001,Azamun,S4,Tab,100,,1,,558,2010-06-09
PharmaPlan,238.0,"",700178001,Cloment,S5,Tab,100,,1,,765,2010-06-09
PharmaPlan,238.0,"",700176001,Cloment,S5,Tab,100,,1,,271,2010-06-09
Pharmafrica (Pty) Ltd.,673.0,t/3.1/173,887982007,Elmetacin Soln 50Ml,S1,Spr,1,Generic,1,,76,2010-05-22
Pharmafrica (Pty) Ltd.,673.0,30/3/0194,836117018,Biolone 1Ml,S4,Inj,1,Generic,1,,481,2010-05-22
Pharmafrica (Pty) Ltd.,673.0,30/3/0194,836109007,Biolone 0 5Ml,S4,Inj,1,Generic,1,,290,2010-05-22
Pharmafrica (Pty) Ltd.,673.0,b1032,766437019,Stelazine,S5,Tab,50,Generic,1,,135,2010-05-20
Pharmafrica (Pty) Ltd.,673.0,b1031,766410005,Stelazine,S5,Tab,50,Generic,1,,80,2010-05-22
Pharmafrica (Pty) Ltd.,673.0,b1034,752975103,Parnate,S5,Tab,28,Generic,1,,75,2010-05-22
Pharmafrica (Pty) Ltd.,673.0,36/5.4/0019,703546001,Detrunorm,S3,Tab,30,Generic,1,,137,2010-05-22
Pharmaco Distribution (Pty) Ltd,544.0,b1537,771139004,Tofranil,S5,Tab,100,Originator,1,,271,2010-09-20
Pharmaco Distribution (Pty) Ltd,544.0,b1536,771120001,Tofranil,S5,Tab,100,Originator,1,,150,2010-09-20
Pharmaco Distribution (Pty) Ltd,544.0,h/1.2/1,739529013,Ludiomil,S5,Tab,30,Originator,1,,379,2010-09-20
Pharmaco Distribution (Pty) Ltd,544.0,l/7.1.5/30,738948004,Loftyl,S3,Tab,120,Originator,1,,729,2010-09-30
Pharmaco Distribution (Pty) Ltd,544.0,h 1731,731919009,Hygroton,S3,Tab,30,Originator,1,,229,2010-09-20
Pharmaco Distribution (Pty) Ltd,544.0,a568,724181008,Erythrocin I V,S4,Inj,1,Originator,1,,196,2010-09-30
Pharmaco Distribution (Pty) Ltd,544.0,b1042,701491027,Akineton,S4,Tab,500,Originator,1,,1252,2010-09-30
Pharmaco Distribution (Pty) Ltd,544.0,b1039,701491019,Akineton,S4,Tab,50,Originator,1,,125,2010-09-30
Meda Pharma South Africa (Pty) Limited,1099.0,k/13.11/267,751855006,Oxsoralen,S4,Cap,100,Originator,1,,1286,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,c/5.3/610,742287009,Mestinon,S4,Tab,50,Originator,1,,256,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,ux/5.3/179,742279006,Mestinon,S4,Tab,150,Originator,1,,1205,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,c919,740535005,Maxolon I 2Ml,S4,Inj,10,,1,,86,2010-06-12
Meda Pharma South Africa (Pty) Limited,1099.0,c/5.7.2/920,740519026,Maxolon T,S4,Tab,100,Originator,1,,196,2010-06-12
Meda Pharma South Africa (Pty) Limited,1099.0,c/5.7.2/920,740519018,Maxolon T,S4,Tab,20,Originator,1,,39,2010-06-12
Meda Pharma South Africa (Pty) Limited,1099.0,c/5.7.2/918,740500007,Maxolon S,S4,Syr,100,Originator,1,,44,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,r/7.1.4/136,734055005,Ismo 20,S3,Tab,60,Originator,1,,188,2010-06-12
Meda Pharma South Africa (Pty) Limited,1099.0,d/13.8/122,722367015,Efudix,S4,Oin,20,Originator,1,,541,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,m/17.1/253,717444007,Dantrium Iv,S4,Inj,1,Originator,1,,1795,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,h/17.1/64,717428001,Dantrium,S4,Cap,50,Originator,1,,863,2010-06-12
Meda Pharma South Africa (Pty) Limited,1099.0,e/2.2/52,717401006,Dalmadorm,S5,Cap,30,Originator,1,,237,2010-06-12
Meda Pharma South Africa (Pty) Limited,1099.0,e/2.2/51,717398005,Dalmadorm,S5,Cap,30,Originator,1,,173,2010-06-12
Pharmaco Distribution (Pty) Ltd,544.0,f/13.12/285,709812001,Airol,S3,Lot,50,Originator,1,,125,2009-02-09
Pharmaco Distribution (Pty) Ltd,544.0,f/13.12/284,709811001,Airol,S3,Cre,20,Originator,1,,91,2009-02-09
Pharmaco Distribution (Pty) Ltd,544.0,a38/13.4.1/0473,709810001,Locatop,S4,Cre,15,Originator,1,,76,2009-02-09
Pharmaco Distribution (Pty) Ltd,544.0,b991,702188018,Alloferin 2Ml,S4,Inj,5,,1,,220,2010-06-12
Pharmacia South Africa (Pty) Ltd,195.0,a39/7.5/0019,710912001,Aspavor 40,S4,Tab,30,Generic,1,,108,2010-09-16
Pharmacia South Africa (Pty) Ltd,195.0,a39/7.5/0018,708122001,Aspavor 20Mg,S4,Tab,30,Generic,1,,108,2010-09-16
Pharmacia South Africa (Pty) Ltd,195.0,a39/7.5/0017,708121001,Aspavor 10,S4,Tab,30,Generic,1,,78,2010-09-16
Pharmacia South Africa (Pty) Ltd,195.0,a39/1.2/0308,715350001,Sertra Tablets 50Mg,S5,Tab,30,Generic,1,,170,2011-04-15
Pharmachemie (Pty) Ltd,675.0,s/26/0349,837830002,Emthexate Rtu 1000,S4,Inj,40,Generic,1,,458,2009-07-25
Pharmachemie (Pty) Ltd,675.0,z26/0170,837008019,Doxorubicin Rtu,S4,Inj,1,Generic,1,,1373,2009-07-25
Pharmachemie (Pty) Ltd,675.0,s/26/0334,825573010,Platosin Rtu 10,S4,Inj,20,Generic,1,,36,2009-07-25
Pharmachemie (Pty) Ltd,675.0,s/26/0348,825557004,Emthexate Rtu 500,S4,Inj,20,Generic,1,,215,2009-07-25
Teva Pharmaceuticals (Pty) Ltd,573.0,z/26/0261,825069010,Carbosin 150,S4,Inj,15,Generic,1,,245,2009-07-25
Pharmachemie (Pty) Ltd,675.0,z26/0169,823643019,Doxorubicin Rtu,S4,Inj,1,Generic,1,,344,2009-07-25
Pharmachemie (Pty) Ltd,675.0,w/26/0241,785202005,Abic Vincristine 2Mg,S4,Inj,2,Generic,1,,171,2009-07-25
Pharmachemie (Pty) Ltd,675.0,u/26/0098,782513018,Abiplatin 50Mg,S4,Inj,1,Generic,1,,270,2009-07-25
Pharmachemie (Pty) Ltd,675.0,q/26/0154,782505007,Abiplatin 10Mg,S4,Inj,1,Generic,1,,54,2009-07-25
Pharmachemie (Pty) Ltd,675.0,t/26/0060,782491007,Abic Fluorouracil 500Mg,S4,Inj,1,Generic,1,,27,2009-07-25
Pharmachemie (Pty) Ltd,675.0,t/26/0221,753971003,Abic Vincristine 1Mg,S4,Inj,1,Generic,1,,80,2009-07-25
Pharmachemie (Pty) Ltd,675.0,37/26/0466,712504001,"Abitrexate 2,5 Mg Tablets",S4,Tab,100,Generic,1,,116,2009-05-24
Teva Pharmaceuticals (Pty) Ltd,573.0,a39/26/0170,707364001,Carbosin 600,S4,Inj,60,Generic,1,,889,2009-07-25
Pharmachemie (Pty) Ltd,675.0,35/26/0351,706684001,Fluracedyl 5000Mg Injection,S4,Inj,1,Generic,1,,286,2009-07-25
Pharmachemie (Pty) Ltd,675.0,35/26/0350,706683001,Fluracedyl 1000Mg,S4,Inj,1,Generic,1,,61,2009-07-25
Teva Pharmaceuticals (Pty) Ltd,573.0,z/26/0262,704097001,Carbosin 450,S4,Inj,45,Generic,1,,667,2009-07-25
Pharmachemie,675.0,"",700427001,Teva-Paclitaxel 30 5Ml,S4,Inj,5,,1,,571,2010-02-04
Medicine Developers International CC,600.0,28/3.1/0044,805238026,Naproscript 250Mg,S3,Tab,500,Generic,1,,152,2010-06-30
Medicine Developers International CC,600.0,31/20.1.2/0572,709397001,Zaloxy,S4,Cap,500,Generic,1,,305,2009-02-14
Medicine Developers International CC,600.0,31/20.1.2/0571,708398001,Zaloxy,S4,Cap,500,Generic,1,,209,2009-02-14
Medicine Developers International CC,600.0,36/20.1.2/0115,708396002,Zaloxy,S4,Liq,100,Generic,1,,7,2009-02-14
Medicine Developers International CC,600.0,36/20.1.2/0115,708396001,Zaloxy,S4,Liq,75,Generic,1,,5,2009-02-14
Medicine Developers International CC,600.0,36/20.1.2/0116,708395001,Zaloxy,S4,Liq,100,Generic,1,,9,2009-02-14
Medicine Developers International CC,600.0,36/3.1/0041,708290001,Bren,S3,Tab,1000,Generic,1,,180,2009-02-14
Medicine Developers International CC,778.0,k/10.1/275,706070001,Respinol Expecorant,S2,Syr,100,Generic,1,,12,2010-06-30
Medicine Developers International CC,778.0,28/20.2/0417,705259001,Ilvitrim,S4,Sus,50,Generic,1,,4,2010-06-30
Medicine Developers International CC,778.0,28/20.2/0417,704095001,Ilvitrim,S4,Tab,1000,Generic,1,,124,2010-06-30
Medicine Developers International CC,600.0,x/2.7/392,703820003,Feverpain,S2,Syr,2500,Generic,1,,53,2010-06-30
Medicine Developers International CC,600.0,z/20.1.1/411,703224001,Pharmatet,S4,Cap,1000,Generic,1,,138,2010-06-30
Medicine Developers International CC,600.0,27/5.7.2/0170,700712002,Clomax,S4,Tab,500,Generic,1,,46,2010-06-30
Pharmaceutical Contractors (Pty) Ltd,496.0,v/3.1/351,700318002,Ibucine 400,S3,Tab,1000,Generic,1,,190,2010-11-30
Pharmaceutical Contractors (Pty) Ltd,496.0,v/3.1/350,700316002,Ibucine 200,S3,Tab,1000,Generic,1,,89,2010-11-30
Pharmaceutical Contractors (Pty) Ltd,496.0,36/3.1/0436,700315001,Ibucine Paediatric Suspension,S3,Sus,100,Generic,1,,18,2010-11-30
Pharmacare Limited,666.0,42/20.2.8/0838,715828001,Aspen Atazanavir 150Mg,S4,Cap,60,Generic,1,,295,2011-03-29
Pharmacare Limited,666.0,42/20.2.8/0839,715827001,Aspen Atazanavir 200Mg,S4,Cap,60,Generic,1,,365,2011-03-29
Pharmacare Limited,666.0,38/2.2/0190,715662001,Aspen Midazolam 50Mg/10Ml,S5,Inj,10,Generic,1,,97,2010-12-13
Pharmacare Limited,666.0,35/5.7.1/0084,899430014,Ap-Loratadine 10 Mg Tablet,S2,Tab,30,Generic,1,,44,2010-08-05
Pharmacare Limited,666.0,u/18.1/0052,898937019,Spiractin,S3,Tab,60,Generic,1,,383,2010-05-26
Pharmacare Ltd,666.0,31/20.1.1/0025,894026004,Aspen Cefoxitin,S4,Inj,10,,1,,379,2010-06-03
Pharmacare Limited,666.0,34/5.8/0196,893463019,Sinugesic,S2,Tab,20,Generic,1,,23,2010-05-26
Pharmacare Limited,666.0,y/2.1.1/0225,893402006,A-Lennon Doxycycline,S4,Cap,1000,Generic,1,,391,2010-05-26
Pharmacare Limited,666.0,33/20.2.2/0309,875368034,Ketazol,S4,Tab,30,Generic,1,,296,2010-05-26
Pharmacare Limited,666.0,33/20.2.2/0309,875368018,Ketazol,S4,Tab,10,Generic,1,,99,2010-05-26
Pharmacare Limited,666.0,33/2.2/0029,874728002,Alchera,S5,Tab,30,Generic,1,,35,2010-05-26
Pharmacare Limited,666.0,33/5.2/0411,872253015,Lenditro,S3,Tab,100,Generic,1,,133,2010-05-26
Pharmacare Limited,666.0,33/5.2/0411,872253007,Lenditro,S3,Tab,20,Generic,1,,27,2010-05-26
Pharmacare Limited,666.0,33/7.1.3/0480,868922005,Pharmapress,S3,Tab,30,Generic,1,,65,2010-05-26
Pharmacare Limited,666.0,l/2.7/0354,868469017,Lenafen 24S Singles In Display (12X24S),S2,Tab,24,Generic,1,,21,2010-05-26
Pharmacare Limited,666.0,l/2.7/0354,868469009,Lenafen 12S Singles In Display (12X12S),S2,Tab,12,Generic,1,,10,2010-05-26
Pharmacare Limited,666.0,28/13.4.1/0728,868302007,Xenovate,S4,Cre,25,Generic,1,,53,2010-05-26
Pharmacare Limited,666.0,28/13.4.1/0611,868299006,Xenovate,S4,Oin,25,Generic,1,,53,2010-05-26
Litha Pharma (Pty) Ltd,1088.0,31/20.1.2/0420,861952006,Augmaxcil S,S4,Sus,100,Generic,1,,31,2010-05-26
Pharmacare Limited,666.0,31/20.1.2/0418,861936019,Augmaxcil 375,S4,Tab,15,Generic,1,,43,2010-05-26
Pharmacare Limited,666.0,29/5.2.1/0344,847992012,Kestine,S2,Tab,10,Generic,1,,66,2010-05-26
Pharmacare Limited,666.0,29/5.2.1/0344,847992004,Kestine,S2,Tab,30,Generic,1,,198,2010-05-26
Pharmacare Limited,666.0,y/1.2/0269,847429008,Equinorm,S5,Tab,100,Generic,1,,262,2010-05-26
Pharmacare Limited,666.0,y/1.2/0268,847410005,Equinorm,S5,Tab,100,Generic,1,,220,2010-05-26
Pharmacare Limited,666.0,h/13.12/0171,842605002,Ilotycin A,S3,Cre,20,Generic,1,,84,2010-05-26
Pharmacare Limited,666.0,h/13.12/0172,842591001,Ilotycin A,S3,Gel,20,Generic,1,,49,2010-05-26
Litha Pharma (Pty) Ltd,1088.0,29/7.1/0396,839787006,Zapto-50,S3,Tab,60,Generic,1,,43,2010-05-26
Litha Pharma (Pty) Ltd,1088.0,29/7.1/0416,839779003,Zapto-25,S3,Tab,60,Generic,1,,22,2010-05-26
Pharmacare Limited,666.0,31/21.2/0311,838209009,Glycron,S3,Tab,60,Generic,1,,47,2009-06-10
Pharmacare Limited,666.0,u/10.2.1/0187,835994007,Venteze Solution,S3,Sol,20,Generic,1,,27,2010-05-26
Pharmacare Ltd,666.0,r/20.1.7/0316,835285006,Nystacid,S1,Sus,20,,1,,25,2010-05-26
Pharmacare Ltd,666.0,d/20.1.7/0169,835056007,Canstat Oral,S2,Sus,20,,1,,24,2010-05-26
Pharmacare Limited,666.0,31/12/0219,833894005,D-Worm Sd,S2,Tab,1,Generic,1,,10,2010-05-26
Pharmacare Limited,666.0,30/11.4.3/0412,832901008,Lenamet,S2,Tab,20,Generic,1,,9,2010-05-26
Pharmacare Limited,666.0,27/20.2.2/0150,832596019,Candizole V,S1,Vcr,50,Generic,1,,19,2010-05-26
Pharmacare Limited,666.0,29/20.2.2/0130,831875003,Canalbavag,S1,Vcr,50,Generic,1,,19,2010-05-26
Pharmacare Ltd,666.0,m/20.1.2/0541,830305009,Moxypen,S4,Sus,100,,1,,12,2010-05-26
Pharmacare Ltd,666.0,m/20.1.2/0540,830291008,Moxypen,S4,Sus,100,,1,,9,2010-05-26
Pharmacare Limited,666.0,27/20.1.1/0434,829803009,Dacef Suspension 500 Mg/5 Mg,S4,Sus,60,Generic,1,,74,2010-05-26
Pharmacare Limited,666.0,27/20.1.1/0433,829781005,Dacef Suspension 250 Mg/5 Ml,S4,Sus,60,Generic,1,,53,2010-05-26
Pharmacare Limited,666.0,m/20.1.6/0080,828874018,Ilotycin,S4,Lot,50,Generic,1,,127,2010-05-26
Pharmacare Limited,666.0,z/20.2.2/0376,826960006,A-Por,S1,Vcr,50,Generic,1,,16,2010-05-26
Pharmacare Limited,666.0,z/20.2.2/0375,826952003,A-Por,S1,Cre,20,Generic,1,,7,2010-05-26
Pharmacare Limited,666.0,27/21.5.1/0491,826936008,Betanoid,S4,Syr,100,Generic,1,,42,2010-05-26
Pharmacare Limited,666.0,27/21.5.1/0543,826928013,Betanoid,S4,Tab,100,Generic,1,,239,2010-05-26
Pharmacare Limited,666.0,27/21.5.1/0543,826928005,Betanoid,S4,Tab,20,Generic,1,,48,2010-05-26
Pharmacare Limited,666.0,e/18.8/0058,826006019,Microval,S2,Tab,28,Generic,1,,53,2010-05-26
Pharmacare Limited,666.0,30/2.6.5/0168,825719003,Pasrin,S5,Tab,60,Generic,1,,250,2010-05-26
Pharmacare Limited,666.0,29/21.5.1/0021,824518004,Ventnaze Aqueous 200D,S3,Spo,100,Generic,1,,136,2010-05-26
Pharmacare Limited,666.0,28/20.2.8/0715,824313003,Cyclivex,S4,Tab,25,Generic,1,,54,2010-05-26
Pharmacare Limited,666.0,29/2.6/0181,823252019,Azor,S5,Tab,100,Generic,1,,77,2010-05-26
Pharmacare Limited,666.0,29/2.6/0180,823244008,Azor,S5,Tab,100,Generic,1,,54,2010-05-26
Pharmacare Limited,666.0,29/7.1/0266,822825007,Hydro-Less,S3,Tab,30,Generic,1,,18,2010-05-26
Pharmacare Limited,666.0,27/20.1.1/0432,821519018,Dacef,S4,Cap,10,Generic,1,,75,2010-05-26
Pharmacare Limited,666.0,30/1.2/0024,821063006,Lorien,S5,Cap,28,Generic,1,,32,2010-05-26
Pharmacare Limited,666.0,y/2.5/0386,819654019,Espiride,S5,Cap,100,Generic,1,,138,2010-05-26
Pharmacare Limited,666.0,r/2.6/0319,816787026,Ativan Sl,S5,Tab,90,Generic,1,,217,2010-05-26
Pharmacare Limited,666.0,r/2.6/0319,816787018,Ativan Sl,S5,Tab,30,Generic,1,,72,2010-05-26
Pharmacare Limited,666.0,g2966 (act 101),814636004,Methyltestosterone,S5,Tab,1000,Generic,1,,411,2010-05-26
Pharmacare Limited,666.0,27/3.1/0438,812633016,Nafasol Ec,S3,Tab,100,Generic,1,,292,2010-05-26
Pharmacare Limited,666.0,27/3.1/0438,812633008,Nafasol Ec,S3,Tab,30,Generic,1,,87,2010-05-26
Pharmacare Limited,666.0,27/3.1/0437,812625013,Nafasol Ec-250,S3,Tab,250,Generic,1,,273,2010-05-26
Pharmacare Limited,666.0,27/3.1/0437,812625005,Nafasol Ec-250,S3,Tab,30,Generic,1,,33,2010-05-26
Pharmacare Limited,666.0,x/3.3/0149,811432017,Lonol Pt,S3,Tab,100,Generic,1,,137,2010-05-26
Pharmacare Limited,666.0,x/3.3/0149,811432009,Lonol Pt,S3,Tab,30,Generic,1,,41,2010-05-26
