Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000670,Sandoz SA Pty Ltd,A40/2.5/0120,709286001,N03AX,S3,Sandoz Topiramate 100,Topiramate,100,mg,TAB,60,1,415.31,58.13,66.27,539.71,9.00,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,A40/2.5/0121,709287001,N03AX,S3,Sandoz Topiramate 200,Topiramate,200,mg,TAB,60,1,595.48,107.19,98.36,801.03,13.35,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,A40/3.2/0515,709760001,MO5BA,S3,Sandoz Alendronate 70,Alendronic Acid,70,mg,TAB,4,1,173.99,31.31,28.72,234.02,58.51,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,A40/7.1.3/0063,709924001,C09CA,S3,Los-Arb 50,Losartan Potassium,50,mg,TAB,30,1,68.17,10.21,10.95,89.33,2.98,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,35/20.1.1/0223,710074001,J01FA,S4,Roxithromycin-Hexal 300,Roxithromycin,300,mg,TAB,10,1,64.34,9.64,10.35,84.33,8.43,09 November 2016,,generic,
0000000954,Sandoz SA Pty Ltd,A40/20.1.1/0212,710077001,J01DC,S4,Sandoz-Cefuroxime 125mg/5ml,Cefuroxime,125,mg/ml,SUS,50,1,45.75,8.68,7.61,62.04,1.24,09 November 2016,,Generic,
0000000954,Sandoz SA Pty Ltd,A40/20.1.1/0212,710077002,J01DC,S4,Sandoz-Cefuroxime 125mg/5ml,Cefuroxime,125,mg/ml,SUS,100,1,94.74,14.20,15.23,124.17,1.24,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,A39/20.1.1/0398,710125001,J01DA,S4,Sandoz Cefpodoxime 100,Cefpodoxime,100,mg,TAB,10,1,61.51,11.66,10.24,83.41,8.34,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,A39/20.1.1/0397,710126001,J01DD,S4,Sandoz Cefpodoxime 40mg/5ml,Cefpodoxime,40,mg/5ml,SUS,50,1,44.94,8.79,7.51,61.24,1.22,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A39/20.1.1/0397,710126002,J01DD,S4,Sandoz Cefpodoxime 40Mg/5Ml,Cefpodoxime,40,mg/5ml,SUS,100,1,101.11,19.20,16.83,137.14,1.37,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,37/25/0523,710400001,L01XA,S4,Cisplatin-Hexal 10Mg/20Ml,Cisplatin,20,ml,INF,20,1,29.32,5.86,4.92,40.11,2.00,14 December 2015,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,37/25/0524,710401001,L01XA,S4,Cisplatin Hexal 50Mg/100Ml,Cisplatin,100,ml,INF,100,1,81.64,8.16,12.57,102.38,1.02,14 December 2015,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,37/34/0170,710402001,L01CB,S4,Etoposide - Hexal 100Mg/ 5Ml,Etoposide,100,mg/ 5ml,INF,5,1,127.52,15.30,20.00,162.82,32.56,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,33/21.12/0518,710403001,L02BA,S4,Tamoxihexal 20,Tamoxifen Citrate ,20,mg,TAB,30,1,89.11,16.03,14.72,119.86,4.00,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,37/26/0028,710404001,L01DB,S4,Doxorubicin-Hexal 10Mg/5Ml,Doxorubicin Hydrochloride,10,mg/5ml,INF,5,1,71.19,7.11,10.94,89.24,17.85,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,37/26/0029,710405001,L01DB,S4,Doxorubicin-Hexal 50Mg/25Ml,Doxorubicin Hydrochloride,50,mg/25ml,INF,25,1,356.02,35.59,54.82,446.43,17.86,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,37/26/0125,710406001,L01DB,S4,Epirubicin-Hexal 10Mg/5Ml,Epirubicun Hydrochloride,10,mg/5ml,INF,5,1,103.48,10.34,15.92,129.74,25.95,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,37/26/0126,710408001,L01DB,S4,Epirubicin-Hexal 50Mg/25Ml,Epirubicun Hydrochloride,50,mg/25ml,INF,25,1,517.49,51.73,79.68,648.90,25.96,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,38/5.10/0200,710419001,A04AA,S4,Ondansetron - Hexal 4mg Injection,Ondansetron,4,mg/2ml,INJ,2,5,135.24,20.28,21.77,177.30,17.72,15 December 2015,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,38/5.10/0217,710420001,A04AA,S4,Ondansetron - Hexal 8mg Injection,Ondansetron,8,mg/4ml,INJ,4,5,248.89,37.32,40.07,326.29,16.31,15 December 2015,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0918,710421001,J01DD,S4,Keftaz 0.5G,Ceftazidime Pentahydrate Equiv To Ceftazidime,1,g,INJ,1,1,53.52,10.69,8.99,73.20,73.20,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0919,710422001,J01DD,S4,"Keftaz 1,0G",Ceftazidime Pentahydrate Equiv To Ceftazidime,1,mg,INJ,1,1,82.68,16.18,13.82,112.68,112.68,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0919,710422002,J01DD,S4,"Keftaz 1,0g",Ceftazidime pentahydrate equiv to Ceftazidime,1,mg,INJ,10,1,826.80,161.87,138.41,"1,127.08",112.71,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0920,710424001,J01DD,S4,"Keftaz 2,0G",Ceftazidime Pentahydrate Equiv To Ceftazidime,2,mg,INJ,1,1,157.24,30.78,26.32,214.34,214.34,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/1065,710425001,J01DD,S4,Clatax 0.5G,Cefotaxime Sodium Eq To Cefotaxime,1,g,INJ,1,1,20.74,3.93,3.44,28.11,28.11,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/1066,710426001,J01DD,S4,"Clatax 1,0G",Cefotaxime Sodium Eq To Cefotaxime,1,g,INJ,1,1,28.06,5.31,4.66,38.03,38.03,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A40/1.2/0494,710742001,N06AX,S5,Sandoz Venlafaxine Xl 75,Venlafaxine Hydrochloride,75,mg,CAP,30,1,200.36,38.06,33.37,271.79,9.06,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A40/1.2/0492,710743001,N06AX,S5,Sandoz Venlafaxine Xl 150,Venlafaxine Hydrochloride,150,mg,CAP,30,1,330.06,62.70,54.97,447.73,14.92,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A38/7.1.3/0622,710744001,C02AC,S3,Moxotens,Moxonidine,0,mg,TAB,28,1,166.00,24.89,26.71,217.60,7.77,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A38/7.1.3/0623,710745001,C02AC,S3,Moxotens,Moxonidine,0,mg,TAB,28,1,166.00,24.89,26.71,217.60,7.77,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A38/7.1.3/0624,710746001,C02AC,S3,Moxotens,Moxonidine,0,mg,TAB,28,1,166.00,24.89,26.71,217.60,7.77,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,S/2.6/149,710784007,N05BA,S5,Sandoz Bromazepam 3 ,Bromazepam,3,mg,TAB,30,1,13.23,2.51,2.19,17.93,0.60,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A39/2.6.5/0478,710790001,N05AX,S5,Risperidone-Hexal 1 Mg,Risperidone,1,mg,TAB,30,1,253.59,48.17,42.24,344.00,11.47,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A39/2.6.5/0479,710791001,N05AX,S5,Risperidone-Hexal 2 Mg,Risperidone,2,mg,TAB,30,1,430.10,81.71,71.63,583.44,19.45,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,S/2.6/150,710792018,N05BA,S5,Sandoz Bromazepam 6 ,Bromazepam,6,mg,TAB,30,1,21.31,4.04,3.53,28.88,0.96,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A39/2.6.5/0480,710793001,N05AX,S5,Risperidone-Hexal 3 Mg,Risperidone,3,mg,TAB,30,1,628.70,119.44,104.73,852.87,28.43,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0866,710966001,J01DD,S4,"Sandoz Ceftriaxone 0,5 G",Ceftriaxone ,1,g,INJ,1,1,28.57,3.12,4.43,36.12,36.12,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0867,710967001,J01DD,S4,"Sandoz Ceftriaxone 1,0 G",Ceftriaxone ,1,g,INJ,1,1,30.93,3.38,4.80,39.11,39.11,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.1/0868,710968001,J01DD,S4,"Sandoz Ceftriaxone 2,0 G",Ceftriaxone ,2,g,INJ,1,1,58.65,6.43,9.11,74.19,74.19,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/21.12/0200,710996001,L02BB,S4,Sandoz Bicalutamide 50,Bicalutamide,50,mg,TAB,30,1,437.38,83.09,72.86,593.33,19.78,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,A39/20.2.2/0009,711199001,D01AE,S1,Terbane 10 mg (Cream)   ,Terbinafine hydrochloride,10,mg/g,CRE,8,1,34.67,6.78,5.79,47.24,6.30,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,A39/20.2.2/0009,711199002,D01AE,S1,Terbane 10 mg (Cream)   ,Terbinafine hydrochloride,10,mg/g,CRE,15,1,69.35,13.57,11.59,94.51,6.30,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,41/26/1092,711892001,L01CD,S4,Sandoz Paclitaxel 30,Paclitaxel,30,mg/5ml,INF,5,1,89.34,8.93,13.76,112.03,22.41,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/26/1093,711900001,L01CD,S4,Sandoz Paclitaxel 100,Paclitaxel,100,mg/20ml,INF,20,1,298.40,29.84,45.95,374.19,18.71,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/26/1094,711901001,L01CD,S4,Sandoz Paclitaxel 300,Paclitaxel,300,mg/50ml,INF,50,1,893.42,89.34,137.59,"1,120.35",22.41,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/26/0029,711902001,L01XX,S4,Sandoz Irinotecan 100,Irinotecan Hydrochloride,100,mg/5ml,INF,5,1,803.88,80.38,123.79,"1,008.05",201.61,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/26/0028,711903001,L01XX,S4,Sandoz Irinotecan 40,Irinotecan Hydrochloride,40,mg/2ml,INF,2,1,321.55,32.15,49.51,403.21,201.61,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,42/20.1.1/0004,711924001,J01CA,S4,Curitaz 4.5,Piperacillin Sodium,4,g/100ml,INJ,100,1,91.79,16.51,15.16,123.46,1.23,09 November 2016,,Generic,
,,,,,,,Tazobactam,1,g,,,,,,,,,,,,
0000000954,Sandoz SA Pty Ltd,42/2.6.5/0100,712252001,N05AX,S5,"Risperidone Hexal 0,5 Mg",Risperidone,1,mg,TAB,30,1,148.16,28.14,24.67,200.97,6.70,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/34/0816,712505001,L04AA,S4,Mymune 250,Mycophenolate Mofetil,250,mg,CAP,100,1,"1,054.93",158.23,169.83,"1,382.99",13.83,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,38/2.5/0049,712523006,N03AF,S3,Sandoz Carbamazepine Cr 200,Carbamazepine,200,mg,TAB,100,1,82.19,15.60,13.68,111.47,1.11,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,Q/5.2/158,712604006,C07AA,S3,Sandoz Propranolol  HCI 10,Propranolol,10,mg,TAB,50,1,4.25,1.02,0.74,6.01,0.12,15 December 2014,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,Q/5.2/159,712612009,C07AA,S3,Sandoz Propranolol  HCI 40,Propranolol,40,mg,TAB,50,1,5.64,1.35,0.98,7.98,0.16,15 December 2014,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,42/5.7.2/0010,714500001,A04AA,S4,Sandoz Granisetron 1mg/1ml IVI,Granisetron,1,mg/1m,INJ,1,5,100.32,10.03,15.43,125.78,25.16,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,42/5.7.2/0012,714501001,A04AA,S4,Sandoz Granisetron 3mg/3ml IVI,Granisetron,3,mg/3ml,INJ,3,5,300.97,30.08,46.35,377.40,25.16,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,T/20.1.2/27,714763004,J01CF,S4,Sandoz Cloxacillin ,Cloxacillin,500,mg,CAP,20,1,41.22,7.82,6.85,55.89,2.79,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,T/20.1.2/27,714763012,JO1CF,S4,Sandoz Cloxacillin ,Cloxacillin,500,mg,CAP,100,1,206.14,39.16,34.33,279.63,2.80,09 November 2016,,generic,
0000000954,Sandoz SA Pty Ltd,38/20.1.2/0327,714998001,J01CR,S4,Sandoz Co-Amoxyclav  ,Amoxycillin ,1,g/20ml,INJ,5,1,61.21,12.22,10.26,83.69,16.74,09 November 2016,,Generic,
,,,,,,,Clavulanic acid,0,g/10ml,,,,,,,,,,,,
0000000954,Sandoz SA Pty Ltd,38/20.1.2/0324,716128001,J01CR,S4,Sandoz Co-Amoxyclav  1.2G (20Ml),Amoxycillin ,1,g/20ml,INJ,10,1,264.99,29.13,41.17,335.29,33.53,09 November 2016,,Generic,
,,,,,,,Clavulanic acid,200,mg,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,43/21.12/0073,716226001,L02BG,S4,Anastrozole Sandoz 1mg,Anastrozole,1,mg,TAB,30,1,318.85,35.07,49.54,403.46,13.45,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/26/0491,716717001,L01BC,S4,Sandoz Gemcitabine 1G IVI,Gemcitabine Hydrochloride ,1,g/25ml,INF,25,1,"1,104.46",121.48,171.62,"1,397.56",55.90,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/26/0492,716719001,L01BC,S4,Sandoz Gemcitabine 200Mg IVI,Gemcitabine Hydrochloride ,200,mg/5ml,INF,5,1,220.88,24.29,34.32,279.49,55.90,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/10.2.2/0486,717255001,R03J2,S3,Sintrine 5,Montelukast Sodium,5,mg,TAB,28,1,155.72,17.12,24.19,197.03,7.04,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/10.2.2/0485,717256001,R03J2,S3,Sintrine 4,Montelukast Sodium,4,mg,TAB,28,1,155.72,17.12,24.19,197.03,7.04,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/10.2.2/0203,717257001,R03J2,S3,Sintrine 10,Montelukast Sodium,10,mg,TAB,28,1,155.72,17.12,24.19,197.03,7.04,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,32/20.2.8/0378,717370001,J05AB,S4,Aciclovir Sandoz 200,Aciclovir,200,mg,TAB,25,1,46.33,6.93,7.46,60.72,2.43,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,32/20.2.8/0379,717371001,J05AB,S4,Aciclovir Sandoz 400,Aciclovir,400,mg,TAB,70,1,176.84,26.51,28.47,231.82,3.31,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/11.4.3/0345,717406001,A02B2,S4,Topraflux Iv,Pantoprazole Sodium Sesquihydrate,40,mg/10ml,POI,10,5,242.33,26.64,37.65,306.62,6.13,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/20.1.1/0859,717722001,J01FA,S4,Clarihexal 500 Xl,Clarithromycin,500,mg,TAB,10,1,135.72,14.92,21.07,171.71,17.17,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,43/20.1.1/0859,717722002,J01FA,S4,Clarihexal 500 Xl,Clarithromycin,500,mg,TAB,5,1,67.86,7.44,10.52,85.82,17.16,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,43/5.4.1/0856,717741001,N06A4,S4,"Pramiola 0,125",Pramipexole Dihydrochloride Monohydrate,0,mg,TAB,100,1,202.88,22.31,31.52,256.73,2.56,15 December 2015,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,43/5.4.1/0855,717742001,N06A4,S4,"Pramiola 0,25",Pramipexole Dihydrochloride Monohydrate,0,mg,TAB,100,1,247.18,27.19,38.41,312.79,3.12,15 December 2015,Discontinued,Generic,
0000000670,Sandoz SA Pty Ltd,43/2.6.5/0446,718352001,N05AH,S5,Psyquet 25,Quetiapine Hemifumarate,25,mg,TAB,105,1,199.24,21.92,30.96,252.12,2.40,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/2.6.5/0849,718353001,N05AH,S5,Psyquet 100,Quetiapine Hemifumarate,100,mg,TAB,90,1,328.16,36.10,51.00,415.26,4.61,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/2.6.5/0850,718354001,N05AH,S5,Psyquet 200,Quetiapine Hemifumarate,200,mg,TAB,60,1,365.57,40.21,56.80,462.58,7.71,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/2.6.5/0851,718355001,N05AH,S5,Psyquet 300,Quetiapine Hemifumarate,300,mg,TAB,60,1,425.92,46.84,66.18,538.94,8.98,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0597,718384001,A02BC,S4,Rabemed 10,Rabeprazole Sodium,10,mg,TAB,28,1,107.96,11.86,16.76,136.58,4.88,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0598,718385001,A02BC,S4,Rabemed 20,Rabeprazole Sodium,20,mg,TAB,14,1,108.33,11.91,16.82,137.06,9.79,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0598,718385002,A02BC,S4,Rabemed 20,Rabeprazole Sodium,20,mg,TAB,28,1,216.69,23.83,33.65,274.17,9.79,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/32.2/0241,718504001,L04AA,S4,Mycocept  500,Mycophenolate Mofetil,500,mg,TAB,50,1,789.47,86.84,122.69,999.00,19.98,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,36/20.2.2/0265,718565001,J02AC,S4,FLUCONAZOLE UNICORN 150,Fluconazole,150,mg,CAP,1,1,32.26,2.76,4.88,39.90,39.90,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0335,718879001,A02BC,S4,Nexmezol 20,Esomeprazole Magnesium Dihydrate,20,mg,TAB,14,1,81.63,8.98,12.68,103.29,7.38,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0335,718879002,A02BC,S4,Nexmezol 20,Esomeprazole Magnesium Dihydrate,20,mg,TAB,28,1,163.21,17.95,25.36,206.52,7.38,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0336,718880001,A02BC,S4,Nexmezol 40,Esomeprazole Magnesium Dihydrate,40,mg,TAB,14,1,125.95,13.85,19.57,159.37,11.38,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0336,718880002,A02BC,S4,Nexmezol 40,Esomeprazole Magnesium Dihydrate,40,mg,TAB,28,1,251.76,27.69,39.12,318.57,11.38,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,38/20.2.2/0395,719135001,J02A0,S4,Terbinafine Unicorn 250 ,Terbinafine ,250,mg,TAB ,14,1,233.60,20.30,35.54,289.44,20.67,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,36/24/0176,719270001,A12BA,S2,Potassium Chloride Unicorn 600,Potassium Chloride,600,mg,TAB,500,1,493.55,42.91,75.09,611.55,1.22,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/2.9/0757,719279001,N01AH,S6,Fendermal 25µg/h,Fentanyl,25,µg/h,PTD,5,1,302.96,33.31,47.07,383.34,76.67,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/2.9/0758,719280001,N01AH,S6,Fendermal 50µg/h,Fentanyl,50,µg/h,PTD,5,1,506.68,55.74,78.73,641.15,128.23,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/2.9/0759,719281001,N01AH,S6,Fendermal 75µg/h,Fentanyl,75,µg/h,PTD,5,1,701.50,77.16,109.01,887.67,177.53,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/2.9/0760,719282001,N01AH,S6,Fendermal 100µg/h,Fentanyl,100,µg/h,PTD,5,1,902.60,99.27,140.27,"1,142.14",228.43,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/20.1.2/0102,719283001,J01CR,S4,Sandoz Co-Amoxyclav 625 ,Amoxicillin,500,mg,TAB,10,1,37.40,4.11,5.81,47.32,4.73,09 November 2016,,Generic,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,41/20.1.2/0102,719283002,J01CR,S4,Sandoz Co-Amoxyclav 625 ,Amoxicillin,500,mg,TAB,16,1,59.78,6.57,9.29,75.64,4.73,09 November 2016,,Generic,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,41/20.1.2/0103,719284001,J01CR,S4,Sandoz Co-Amoxyclav 1000 ,Amoxicillin,875,mg,TAB,10,1,99.45,10.92,15.44,125.81,12.58,09 November 2016,,Generic,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,Q/21.2/290,719285003,A10BA,S3,Sandoz Metformin Hcl 500,Metformin,500,mg,TAB,100,1,32.86,6.23,5.46,44.55,0.45,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,44/20.1.1/1082,719287001,J01XA,S4,Planitec 200,Teicoplanin,200,mg/3.0ml,POW,3,1,313.30,34.45,48.67,396.42,132.14,09 November 2016,,Generic,
,,,,,,Solvent for Solution,Water for Injection,,,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,Q/21.2/291,719293006,A10BA,S3,Sandoz Metformin Hcl 850,Metformin,850,mg,TAB,30,1,20.60,3.91,3.42,27.93,0.93,09 November 2016,,generic,
0000000670,Sandoz SA Pty Ltd,44/7.1.3/0555,719453001,C09D,S3,Candepres Plus 16/12.5,Candesartan Cilexetil,16,mg,TAB,30,1,105.76,11.61,16.43,133.80,4.46,09 November 2016,,Generic,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,P/2.6.5/214,719536006,N05BA,S5,Sandoz Diazepam ,Diazepam,5,mg,TAB,100,1,12.45,2.98,2.15,17.58,0.18,09 November 2016,,generic,
0000000954,Sandoz SA Pty Ltd,P/2.6.5/213,719617006,N05BA,S5,Sandoz Diazepam 2 ,Diazepam,2,mg,TAB,100,1,9.09,1.71,1.50,12.30,0.12,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,37/2.8/0133,719663001,M01AE,S2,Ibupain,Ibuprofen,200,mg,CAB,30,1,29.02,5.50,4.82,39.34,1.31,09 November 2016,,Generic,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
0000000670,Sandoz SA Pty Ltd,37/2.8/0060,719664001,M01AE,S3,Ibupain Forte,Codeine,10,mg,CAB,30,1,34.83,6.60,5.79,47.22,1.57,09 November 2016,,Generic,
,,,,,,,Ibuprofen,200,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
0000000954,Sandoz SA Pty Ltd,V/3.1/83,719811023,M01AB,S3,Sandoz Diclofenac Na 25 ,Diclofenac Sodium,25,mg,TAB,500,1,64.10,12.17,10.67,86.94,0.17,09 November 2016,,Generic,
0000000954,Sandoz SA Pty Ltd,V/3.1/137,719838046,M01AB,S3,Sandoz Diclofenac Na 50,Diclofenac Sodium,50,mg,TAB,20,1,11.99,2.27,1.98,16.24,0.81,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,41/34/0815,720413001,L04AA,S4,Mycocept 250,Mycophenolate Mofetil,250,mg,CAP,100,1,768.69,107.62,122.69,999.00,9.99,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/16.1/0751,720641001,R01AA,S1,"ZADIN 0,025% Nasal Drops",Oxymetazoline hydrochloride,0,mg/ml,DRO,10,1,27.09,4.33,4.39,35.81,3.58,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/16.1/0752,720642001,R01AA,S1,"ZADIN 0,05% Nasal Drops ",Oxymetazoline hydrochloride,1,mg/ml,DRO,10,1,27.09,4.33,4.39,35.81,3.58,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/16.1/0749,720643001,R01AA,S1,"ZADIN 0,025% Nasal Spray",Oxymetazoline hydrochloride,0,mg/ml,NAS,10,1,37.80,6.04,6.13,49.97,5.00,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/16.1/0750,720644001,R01AA,S1,"ZADIN 0,05% Nasal Spray ",Oxymetazoline hydrochloride,1,mg/ml,NAS,10,1,35.76,5.72,5.80,47.28,4.73,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,Q/6.1/366,720771005,C01CA,S4,Dobutrex,Dobutamine,250,mg,INJ,20,1,131.39,24.96,21.88,178.23,8.91,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,42/20.2.8/0341,721152001,J05AB,S4,Valatrex 500,Valaciclovir hydrochloride,500,mg,TAB,42,1,527.10,84.33,85.60,697.03,16.60,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,42/20.2.8/0341,721152002,J05AB,S4,Valatrex 500,Valaciclovir hydrochloride,500,mg,TAB,10,1,125.49,20.07,20.37,165.93,16.59,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,42/20.2.8/0341,721152003,J05AB,S4,Valatrex 500,Valaciclovir hydrochloride,500,mg,TAB,30,1,376.50,60.23,61.14,497.87,16.60,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/11.4.3/0485,721270001,A02BC,S4,Pantoprazole Unicorn 20,Pantoprazole,20,mg,TAB,28,1,108.95,17.42,17.69,144.06,5.15,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,43/11.4.3/0486,721273001,A02BC,S4,Pantoprazole Unicorn 40,Pantoprazole,40,mg,TAB,28,1,163.70,26.18,26.58,216.46,7.73,09 November 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0337,721578001,A02BC,S4,Nexomep 20,Esomeprazole,20,mg,TAB,28,1,163.17,26.11,26.50,215.78,7.71,01 December 2016,,Generic,
0000000670,Sandoz SA Pty Ltd,44/11.4.3/0338,721579001,A02BC,S4,Nexomep 40,Esomeprazole,40,mg,TAB,28,1,253.45,40.55,41.16,335.16,11.97,01 December 2016,,Generic,
