Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
561,Roche Products (Pty) Ltd,32/30.4/0032,894081001,L03AA,S4,Neupogen 30 prefill syringe 0.5ml ,Filgrastim,300,mcg,PFS,5,,"3,457.65",279.74,523.23,"4,260.62",852.12,03 April 2012,,,
561,Roche Products (Pty) Ltd,32/30.4/0033,894087002,L03AA,S4,Neupogen 48 prefill syringe 0.5ml ,Filgrastim,480,mcg,PFS,5,,"5,344.88",432.43,808.82,"6,586.13","1,317.23",03 April 2012,,,
263,SA Vaccine Producers (Pty) Ltd,T517,764469002,J06AA,S2,SAIMR Polyvalent Kit 2 X 10 ml,Refined equine immunoglobulin,10,ml,LIQ,20,,"1,064.05",218.11,172.84,"1,455.00",145.50,21 May 2010,,,
263,SA Vaccine Producers (Pty) Ltd,T517,764477005,J06AA,S2,SAIMR Polyvalent antivenom 10ml,Refined equine immunoglobulin,10,ml,LIQ,10,,522.39,107.02,84.59,714.00,71.40,21 May 2010,,,
263,SA Vaccine Producers (Pty) Ltd,T519,765899019,J06AA,S4,SAIMR Spider Antivenom,Refined equine immunoglobulin,5,ml,INJ,5,,522.39,107.02,84.59,714.00,71.40,21 May 2010,,,
263,SA Vaccine Producers (Pty) Ltd,T515,804185018,J06AA,S4,SAIMR Boomslang antivenom,Refined equine immunoglobulin,10,ml,LIQ,10,,864.57,168.41,148.02,"1,181.00",118.10,21 May 2010,,,
263,SA Vaccine Producers (Pty) Ltd,T518,805998004,J06AA,S4,SAIMR Scorpion antivenom,Refined equine immunoglobulin,5,ml,INJ,5,,522.39,107.02,84.59,714.00,71.40,21 May 2010,,,
263,SA Vaccine Producers (Pty) Ltd,T516,852376014,J06AA,S4,Echis Carinatus  Antivenom,Refined equine immunoglobulin,10,ml,SOL,10,,393.16,80.53,66.32,540.00,54.00,23 April 2009,,,
410,Safeline Pharmaceuticals (Pty) Ltd,41/2.1/0098,709325001,N01AB,S5,Sojourn,Sevoflurane,250,ml,LIQ,250,,"1,192.21",96.67,180.44,"1,469.32",5.88,17 February 2011,,,
410,Safeline Pharmaceuticals,,700227001,N01BB,S6,Cocaine HCL BP,Cocaine,25,g,PDR,25,,"3,705.00",259.35,555.01,"4,519.36",180.77,10 May 2009,,,
410,Safeline Pharmaceuticals,,700227004,N01BC,S6,Cocaine HCL BP,Cocaine,5,g,PDR,5,,889.20,62.25,133.20,"1,084.65",216.93,10 May 2009,,,
410,Safeline Pharmaceuticals,33/10.2.2/0528,703493003,R07AA,S4,Curosurf 3ml vial  ,Poractant alfa,240,mg/3ml,INJ,1,,"10,307.91",318.51,"1,487.70","12,114.13","4,038.04",10 May 2009,,,
410,Safeline Pharmaceuticals,,703803003,J01GB,S4,Safeline-amikacin sulph 2ml 250mg,Amikacin,250,mg/2ml,INJ,10,,262.15,18.35,39.27,319.77,159.88,10 May 2009,,,
410,Safeline Pharmaceuticals,,703806005,J01GB,S4,Safeline-amikacin sulph 2ml 500mg,Amikacin,500,mg/2ml,INJ,10,,428.06,29.96,64.12,522.15,261.07,10 May 2009,,,
410,Safeline Pharmaceuticals,28/2.1/0165,814695019,N01AB,S5,Isofor 100ml ,Isoflurane,100,%,INF,1,,322.73,22.59,48.34,393.66,3.94,10 May 2009,,,
410,Safeline Pharmaceuticals,F/2.1/9,860336018,N01AB,S5,Halothane 250ml ,Halothane,100,%,INF,1,,312.13,15.61,45.88,373.62,1.49,10 May 2009,,,
410,Safeline Pharmaceuticals,33/10.2.2/0528,876054009,R07AA,S4,Curosurf per 1.5ml vial  ,Poractant alfa,120,mg/1.5ml,INJ,1,,"5,153.96",159.26,743.85,"6,057.06","4,038.04",10 May 2009,,,
670,Sandoz SA Pty Ltd,41/26/0491,716717001,L01BC,S4,Sandoz Gemcitabine 1g IVI,Gemcitabine hydrochloride ,1,g/25ml,INF,1,,"1,484.31",163.27,230.66,"1,878.24",75.13,18 May 2012,,,
670,Sandoz SA Pty Ltd,41/26/0492,716719001,L01BC,S4,Sandoz Gemcitabine 200mg IVI,Gemcitabine hydrochloride ,200,mg/5ml,INF,1,,296.86,32.66,46.13,375.65,75.13,18 May 2012,,,
670,Sandoz SA (Pty)Ltd,44/10.2.2/0485,717256001,R03J2,S3,Sintrine 4,Montelukast sodium,4,mg,TAB,28,,171.17,18.83,26.60,216.60,7.74,06 July 2012,,,
670,Sandoz SA (Pty)Ltd,44/10.2.2/0486,717255001,R03J2,S3,Sintrine 5,Montelukast sodium,5,mg,TAB,28,,171.17,18.83,26.60,216.60,7.74,06 July 2012,,,
670,Sandoz SA (Pty)Ltd,44/10.2.2/0203,717257001,R03J2,S3,Sintrine 10,Montelukast sodium,10,mg,TAB,28,,171.17,18.83,26.60,216.60,7.74,06 July 2012,,,
670,Sandoz SA (Pty) Ltd,37/2.8/0133,704586002,M01AE,S2,Ibupain,Ibuprofen,200,mg,CAP,10,,7.99,0.88,1.24,10.11,1.01,05 July 2012,,,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,37/2.8/0060,704587002,M01AE,S3,Ibupain Forte,Codeine,10,mg,CAP,10,,9.59,1.06,1.49,12.14,1.21,09 July 2012,,,
,,,,,,,Ibuprofen,200,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,43/21.12/0073,716226001,L2B3,S4,Anastrozole Sandoz 1mg,Anastrozole,1,mg,TAB,30,,783.15,86.15,121.70,991.00,33.03,24 August 2012,,,
954,Sandoz (Pty) Ltd,36/20.2.2/0262,700598001,J02AC,S4,Fluzol 150 ,Fluconazole,150,mg,CAP,1,,26.44,3.97,4.26,34.67,34.67,14 May 2012,,,
954,Sandoz (Pty) Ltd,36/11.4.3/0430,703534001,A02BC,S4,Sandoz Omeprazole 20  ,Omeprazole,20,mg,CAP,30,,96.95,18.98,16.23,132.16,4.41,14 May 2012,,,
954,Sandoz (Pty) Ltd,37/3.1/0232,704588001,M01AC,S3,Sandoz Meloxicam 7.5,Meloxicam,8,mg,TAB,30,,26.16,5.23,4.39,35.78,1.19,14 May 2012,,,
954,Sandoz (Pty) Ltd,37/3.1/0233,704589001,M01AC,S3,Sandoz Meloxicam 15,Meloxicam,15,mg,TAB,10,,22.88,4.58,3.84,31.30,3.13,14 May 2012,,,
954,Sandoz (Pty) Ltd,38/20.1.2/0324,704658001,J01CR,S4,Sandoz Co-Amoxyclav  ,Amoxycillin ,1,g/20ml,INJ,5,,99.82,19.96,16.77,136.55,1.37,14 May 2012,,,
,,,,,,,Clavulanic acid,200,mg,,,,,,,,,,,,
954,Sandoz (Pty) Ltd,P/3.1/259,704776006,M01AB,S3,Sandoz Idomethacin 25 ,Indometacin,25,mg,CAP,100,,13.88,2.72,2.32,18.92,0.19,14 May 2012,,,
954,Sandoz (Pty) Ltd,37/20.2.2.2/0381,704910001,J02AB,S4,Sandoz Ketoconazole 200 Tabs,Ketoconazole,200,mg,TAB,30,,206.01,40.34,34.49,280.83,9.36,14 May 2012,,,
954,Sandoz (Pty) Ltd,A39/2.5/0475,705248001,N03AX,S3,Sandoz Lamotrigine 100 ,Lamotrigine,100,mg,TAB,60,,224.36,44.87,37.69,306.92,5.12,07 June 2010,,,
954,Sandoz (Pty) Ltd,A39/2.5/0476,705249001,N03AX,S3,Sandoz Lamotrigine 200 ,Lamotrigine,200,mg,TAB,60,,377.90,74.00,63.27,515.16,8.59,14 May 2012,,,
954,Sandoz (Pty) Ltd,A39/2.5/0474,705250001,N03AX,S3,Sandoz Lamotrigine 50 ,Lamotrigine,50,mg,TAB,60,,135.26,26.48,22.64,184.39,3.07,14 May 2012,,,
954,Sandoz (Pty) Ltd,A39/2.5/0473,705251001,N03AX,S3,Sandoz Lamotrigine 25 ,Lamotrigine,25,mg,TAB,60,,88.09,17.25,14.75,120.08,2.00,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/2.5/174,705597001,N03AF,S3,Sandoz Carbamazepine 200 ,Carbamazepine,200,mg,TAB,30,,52.87,10.35,8.85,72.07,2.40,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/3.1/0027,707373002,M01AC,S3,Arthrocox 7.5,Meloxicam,8,mg,TAB,30,,27.83,4.18,4.48,36.49,1.22,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/3.1/0028,707374001,M01AC,S3,Arthrocox 15,Meloxicam,15,mg,TAB,10,,24.83,3.73,4.00,32.56,1.09,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/20.1.1/0333,707552001,J01FA,S4,Binozyt 500,Azithromycin,500,mg,FCT,3,,70.61,10.59,11.37,92.57,30.86,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/5.7.1/0588,709073001,R06AX,S2,Fexo-Fast 120,Fexofenadine HCL,120,mg,TAB,10,,22.40,3.36,3.61,29.37,2.94,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/5.7.1/0588,709073002,R06AX,S2,Fexo-Fast 120,Fexofenadine HCL,120,mg,TAB,30,,67.21,10.08,10.82,88.12,2.94,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/5.7.1/0589,709074001,R06AX,S2,Fexo-fast 180,Fexofenadine hydrochloride,180,mg,TAB,30,,88.71,13.31,14.28,116.30,3.88,14 May 2012,,,
954,Sandoz (Pty) Ltd,A40/3.2/0515,709760001,MO5BA,S3,Sandoz Alendronate 70,Alendronic acid,70,mg,TAB,4,,165.73,32.45,27.75,225.93,56.48,14 May 2012,,,
954,Sandoz (Pty) Ltd,38/20.1.2/0327,714998001,J01CR,S4,Sandoz Co-Amoxyclav  ,Amoxycillin ,1,g/20ml,INJ,5,,49.91,9.98,8.38,68.27,1.37,14 May 2012,,,
,,,,,,,Clavulanic acid,0,g/10ml,,,,,,,,,,,,
954,Sandoz (Pty) Ltd,P/2.6.5/213,719617006,N05BA,S5,Sandoz Diazepam 2 ,Diazepam,2,mg,TAB,100,,6.98,1.37,1.17,9.52,0.10,14 May 2012,,,
954,Sandoz (Pty) Ltd,V/3.1/83,719811023,M01AB,S3,Sandoz Diclofenac Na 25 ,Diclofenac,25,mg,TAB,500,,48.99,9.80,8.23,67.01,0.13,14 May 2012,,,
954,Sandoz (Pty) Ltd,V/3.1/137,719838046,M01AB,S3,Sandoz Diclofenac Na 50,Diclofenac,50,mg,TAB,20,,9.21,1.80,1.54,12.55,0.63,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/20.2.3/176,724610006,J04AK,S3,Sandoz Ethambutol HCl 400,Ethambutol,400,mg,TAB,100,,70.06,13.72,11.73,95.51,0.96,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/18.1/63,731668006,C03CA,S3,Sandoz Furosemide 40 ,Furosemide,40,mg,TAB,30,,10.43,2.04,1.75,14.22,0.47,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/18.1/63,731668015,C03CA,S3,Furosemide 40mg,Furosemide,40,mg,TAB,28,,9.54,1.91,1.60,13.05,0.47,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/18.1/63,731668016,C03CA,S3,Furosemide 40mg,Furosemide,40,mg,TAB,56,,19.06,3.81,3.20,26.08,0.47,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/18.1/63,731668017,C03CA,S3,Furosemide 40mg,Furosemide,40,mg,TAB,500,,170.23,34.05,28.60,232.87,0.47,14 May 2012,,,
954,Sandoz (Pty) Ltd,H/20.2.3/68,760714002,J04AB,S4,Rimactane 450,Rifampicin,450,mg,TAB,100,,193.62,37.91,32.42,263.95,2.64,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/7.1.3/270,761419004,C02DB,S3,Sandoz Hydralazine HCL 50 ,Hydralazine,50,mg,TAB,30,,15.75,3.08,2.64,21.47,0.72,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/71.3/270,761419012,C02DB,S3,Sandoz Hydralazine HCL 50,Hydralazine,50,mg,TAB,500,,257.04,51.41,43.18,351.63,0.70,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/71.3/270,761419013,C02DB,S3,Sandoz Hydralazine HCL 50,Hydralazine,50,mg,TAB,100,,51.41,10.28,8.64,70.33,0.70,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/71.3/270,761419014,C02DB,S3,Sandoz Hydralazine HCL 50,Hydralazine,50,mg,TAB,56,,28.79,5.76,4.84,39.39,0.70,14 May 2012,,,
954,Sandoz (Pty) Ltd,Q/71.3/270,761419015,C02DB,S3,Sandoz Hydralazine HCL 50,Hydralazine,50,mg,TAB,84,,43.19,8.64,7.26,59.08,0.70,14 May 2012,,,
954,Sandoz (Pty) Ltd,R/20.2.3/153,761583009,J04AK,S3,Sandoz Pyrazinamide 500,Pyrazinamide,500,mg,TAB,100,,79.72,15.94,13.39,109.06,1.09,14 May 2012,,,
954,Sandoz (Pty) Ltd,P/2.2/179,765198002,N05CD,S5,Sandoz  Nitrazepam 5  ,Nitrazepam,5,mg,TAB,30,,10.56,2.11,1.77,14.45,0.48,14 May 2012,,,
954,Sandoz (Pty) Ltd,W/1.2/60,784230005,N06AA,S5,Sandoz Amitryptyline HCL 25  ,Amitriptyline,25,mg,TAB,100,,39.40,7.72,6.60,53.72,0.54,14 May 2012,,,
954,Sandoz (Pty) Ltd,Z/7.1/203,831026006,C03BA,S3,Sandoz Indapamide 2.5  ,Indapamide,3,mg,TAB,30,,13.12,2.57,2.20,17.88,0.60,14 May 2012,,,
954,Sandoz (Pty) Ltd,31/3.1/0151,834327007,M01AB,S3,Sandoz Diclofenac Sodium 100 Simple Regimen ,Diclofenac,100,mg,SRT,30,,41.52,8.13,6.95,56.60,1.89,14 May 2012,,,
954,Sandoz (Pty) Ltd,32/7.1/0108,850918006,C09AA,S3,Sandoz Captopril 50,Captopril,50,mg,TAB,60,,31.24,6.12,5.23,42.59,0.71,14 May 2012,,,
954,Sandoz (Pty) Ltd,34/2.2/0487,857785001,N05CF,S5,Sandoz Zopiclone 7.5,Zopiclone,8,mg,TAB,30,,26.87,5.26,4.50,36.62,1.22,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,38/20.1.2/0326,705588002,J01CR,S4,Sandoz Co-Amoxyclav 0.6g/10ml,Amoxycillin ,500,mg/10ml,INJ,10,,109.24,13.10,17.13,139.47,1.39,14 May 2012,,,
,,,,,,,Clavulanic acid,100,mg,,,,,,,,,,,,
954,Sandoz SA (Pty) Ltd,38/20.1.2/0324,716128001,J01CR,S4,Sandoz Co-Amoxyclav  1.2g (20ml),Amoxycillin ,1,g/20ml,INJ,10,,218.47,26.22,34.26,278.94,1.39,14 May 2012,,,
,,,,,,,Clavulanic acid,200,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,34/13.9.2/0182,700595001,D01AC,S2,Dermazole ,Miconazole,20,mg/g,CRE,25,,43.85,6.58,7.06,57.49,57.49,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/20.2.2/0263,700601001,J02AC,S4,Fluzol 200 ,Fluconazole,200,mg,CAP,30,,325.52,48.83,52.41,426.75,14.23,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,34/26/0444,700777007,L04AX,S4,Zaprine 50,Azathioprine,50,mg,TAB,100,,443.82,66.58,71.46,581.85,5.82,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/7.1.3/0225,701387003,C09AA,S3,Hexal-lisinopril 5,Lisinopril,5,mg,TAB,30,,27.83,4.17,4.48,36.48,1.22,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/7.1.3/0226,701392003,C09AA,S3,Hexal-lisinopril 10,Lisinopril,10,mg,TAB,30,,37.57,5.63,6.05,49.25,1.64,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/7.1.3/0227,701394005,C09AA,S3,Hexal-lisinopril 20  ,Lisinopril,20,mg,TAB,30,,59.83,8.97,9.63,78.43,2.61,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/5.7.1/0005,701407001,R06AX,S2,Sandoz Loratadine ,Loratadine,10,mg,TAB,10,,9.09,2.27,1.59,12.96,1.30,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/5.7.1/0004,701407002,R06AX,S2,Sandoz Loratadine ,Loratadine,10,mg,TAB,30,,27.28,6.82,4.77,38.88,1.30,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/20.2.2/0033,701497001,J02AC,S4,Fluzol 2mg/1ml,Fluconazole,2,mg/1ml,INF,1,,64.48,12.62,10.79,87.90,0.88,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/7.1.3/0285,701729001,C09AA,S3,Ciplatec,Enalapril,20,mg,TAB,30,,53.84,4.31,8.14,66.29,2.21,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,34/20.1.2/0275,701736001,J01CR,S4,Sandoz Co-amoxyclav 625 ,Amoxicillin,500,mg,TAB,15,,42.77,8.37,7.16,58.30,3.89,14 May 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,36/20.1.1/0170,701778001,J01MA,S4,Cipro-hexal 250 ,Ciprofloxacin,250,mg,TAB,10,,11.82,1.78,1.90,15.50,1.55,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/20.1.1/0171,701780001,J01MA,S4,Cipro-hexal 500  ,Ciprofloxacin,500,mg,TAB,10,,19.35,2.90,3.11,25.36,2.54,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/2.2/0095,701980001,N05CF,S5,ZolpiHexal 10,Zolpidem,10,mg,TAB,30,,62.61,9.39,10.08,82.08,2.74,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/1.2/0049,702008001,N06AG,S5,Depnil ,Moclobemide,300,mg,TAB,60,,252.53,20.20,38.18,310.91,5.18,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/2.2/0323,702091003,N05CD,S5,Midacum 5mg/ml,Midazolam,5,mg/ml,INJ,5,,30.11,5.90,5.04,41.05,8.21,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/2.2/0324,702092003,N05CD,S5,Midacum 15mg/3ml,Midazolam,15,mg/3ml,INJ,5,,90.33,17.69,15.12,123.13,8.21,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,H/20.2.4/0280,702373002,J04AM,S4,Rimactazid 150/75,Isoniazid,75,mg,TAB,60,,37.92,7.58,6.37,51.87,0.86,14 May 2012,,,
,,,,,,,Rifampicin,150,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,H/20.2.3/36,702376001,J04AM,S4,Rimactazid 300/150,Isoniazid,150,mg,TAB,40,,33.58,6.72,5.64,45.94,1.15,14 May 2012,,,
,,,,,,,Rifampicin,300,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,35/20.2.3/0018,702384002,J04AM,S4,Rimstar 4-FDC,Ethambutol,275,mg,TAB,40,,24.92,4.98,4.19,34.09,0.85,14 May 2012,,,
,,,,,,,Isoniazid,75,mg,,,,,,,,,,,,
,,,,,,,Pyrazinamide,400,mg,,,,,,,,,,,,
,,,,,,,Rifampicin,150,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,35/20.2.3/0018,702384003,J04AM,S4,Rimstar 4-FDC,Ethambutol,275,mg,TAB,60,,37.38,7.48,6.28,51.13,0.85,14 May 2012,,,
,,,,,,,Isoniazid,75,mg,,,,,,,,,,,,
,,,,,,,Pyrazinamide,400,mg,,,,,,,,,,,,
,,,,,,,Rifampicin,150,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,35/20.2.3/0018,702384004,J04AM,S4,Rimstar 4-FDC,Ethambutol,275,mg,TAB,80,,49.83,9.97,8.37,68.17,0.85,14 May 2012,,,
,,,,,,,Isoniazid,75,mg,,,,,,,,,,,,
,,,,,,,Pyrazinamide,400,mg,,,,,,,,,,,,
,,,,,,,Rifampicin,150,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,35/20.2.3/0018,702384005,J04AM,S4,Rimstar 4-FDC,Ethambutol,275,mg,TAB,100,,62.29,12.46,10.47,85.22,0.85,14 May 2012,,,
,,,,,,,Isoniazid,75,mg,,,,,,,,,,,,
,,,,,,,Pyrazinamide,400,mg,,,,,,,,,,,,
,,,,,,,Rifampicin,150,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,35/20.2.3/0018,702384006,J04AM,S4,Rimstar 4-FDC,Ethambutol,275,mg,TAB,500,,311.46,62.29,52.33,426.08,0.85,14 May 2012,,,
,,,,,,,Isoniazid,75,mg,,,,,,,,,,,,
,,,,,,,Pyrazinamide,400,mg,,,,,,,,,,,,
,,,,,,,Rifampicin,150,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,36/20.1.2/0180,703356001,J01CR,S4,Sandoz Co-amoxyclav 1000,Amoxicillin,875,mg,TAB,10,,80.80,15.82,13.53,110.15,11.02,14 May 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,37/5.7.1/0497,703864001,R06AE,S2,Cetirizine-hexal 10MG Tablets,Cetirizine,10,mg,TAB,30,,37.57,5.64,6.05,49.25,1.64,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/20.1.1/0055,703867001,J01DC,S4,Sandoz Cefuroxime 250 ,Cefuroxime 250,250,mg,TAB,10,,68.20,13.35,11.42,92.97,9.30,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/20.1.1/0056,703868001,J01DC,S4,Sandoz Cefuroxime 500  ,Cefuroxime 500,500,mg,TAB,10,,122.90,24.06,20.57,167.53,16.75,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36/2.2/0087,703912001,N05CF,S5,Noxidem 10,Zolpidem,10,mg,TAB,30,,56.60,11.08,9.48,77.15,2.57,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,Q/3.1/148,703966006,M01AE,S3,Sandoz Ibuprofen 200,Ibuprofen,200,mg,TAB,30,,4.58,0.90,0.77,6.24,0.21,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,Q/3.1/149,703974009,M01AE,S3,Sandoz Ibuprofen 400,Ibuprofen,400,mg,TAB,30,,7.71,1.51,1.29,10.51,0.35,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,U/5.7.2/8,704024004,N07CA,S2,Sandoz Cinnarizine 25,Cinnarizine,25,mg,TAB,100,,91.32,17.88,15.29,124.49,1.24,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,U/5.7.2/8,704024039,N07CA,S2,Sandoz Cinnarizine 25,Cinnarizine,25,mg,TAB,10,,9.13,1.79,1.53,12.44,1.24,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,34/20.1.2/0378,704047001,J01CR,S4,Curam 625 ,Amoxicillin,500,mg,TAB,15,,48.31,7.25,7.78,63.34,4.22,14 May 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,36/20.1.2/0181,704049001,J01CR,S4,Curam 1000  ,Amoxicillin,875,mg,TAB,10,,84.31,12.65,13.57,110.54,11.05,14 May 2012,,,
,,,,,,,Clavulanic acid,125,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,36/1.2/0518,704331001,N06AB,S5,Citalohexal 20  ,Citalopram,20,mg,TAB,30,,46.85,7.03,7.54,61.43,2.05,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/7.1.3/0511,704374001,C09AA,S3,Ramipril-Hexal 2.5,Ramipril,3,mg,TAB,30,,64.95,9.74,10.46,85.15,2.84,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/7.1.3/0512,704375001,C09AA,S3,Ramipril-Hexal 5,Ramipril,5,mg,TAB,30,,97.47,14.62,15.69,127.78,4.26,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/7.5/0639,704584001,C10AA,S4,Pranalip 20  ,Pravastatin,20,mg,TAB,30,,118.24,17.73,19.04,155.00,5.17,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/7.5/0640,704585001,C10AA,S4,Pranalip 40  ,Pravastatin,40,mg,TAB,30,,138.12,20.72,22.24,181.07,6.04,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/2.8/0133,704586001,M01AE,S2,Ibupain,Ibuprofen,200,mg,CAP,30,,22.26,4.36,3.73,30.35,1.01,14 May 2012,,,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,37/2.8/0060,704587001,M01AE,S3,Ibupain Forte,Codeine,10,mg,CAP,30,,26.71,5.23,4.47,36.42,1.21,14 May 2012,,,
,,,,,,,Ibuprofen,200,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,250,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,38/1.2/0090,704590001,N06AB,S5,Sandoz Citalopram 20 ,Citalopram,20,mg,TAB,30,,47.70,9.54,8.01,65.25,2.18,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,38/21/2/0315,704673001,A10BB,S3,Sandoz Glimepiride 1,Glimepiride,1,mg,TAB,30,,34.86,6.83,5.84,47.52,1.58,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,38/21/2/0316,704674001,A10BB,S3,Sandoz Glimepiride 2,Glimepiride,2,mg,TAB,30,,69.72,13.65,11.67,95.05,3.17,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,38/21/2/0318,704675001,A10BB,S3,Sandoz Glimepiride 4,Glimepiride,4,mg,TAB,30,,104.57,20.48,17.51,142.55,4.75,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/7.1.3/0631,704703001,C09BA,S3,Hexal-Lisinopril Co 10,Hydrochlorothiazide,13,mg,TAB,30,,37.64,7.37,6.30,51.32,1.71,14 May 2012,,,
,,,,,,,Lisinopril,10,mg,,,,,,,,,,,,
670,Sandoz SA (Pty) Ltd,A38/1.2/0576,704721001,N06AB,S5,Sandoz Paroxetine 20 ,Paroxetine,20,mg,TAB,30,,116.57,23.31,19.58,159.47,5.32,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36.5.7.1/0003,704773001,R06AX,S2,Rohist,Loratadine,10,mg,TAB,30,,32.16,4.42,5.00,40.74,1.36,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,36.5.7.1/0003,704773002,R06AX,S2,Rohist,Loratadine,10,mg,TAB,360,,385.96,53.04,60.00,488.89,1.36,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,35/2.2/0160,704774001,N05CD,S6,Hypnor ,Flunitrazepam,1,mg,TAB,30,,27.97,3.11,4.35,35.43,1.18,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,A38/20.1.1/0694,704988001,J01DC,S4,Cefu-hexal 250,Cefuroxime,250,mg,TAB,10,,75.62,11.34,12.17,99.13,9.91,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,A38/20.1.1/0695,704990001,J01DC,S4,Cefu-hexal 500,Cefuroxime,500,mg,TAB,10,,133.68,20.05,21.52,175.26,17.53,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,38/20.1.1/0006,705031001,J01FA,S4,Clarihexal,Clarithromycin,500,mg,TAB,10,,65.78,9.86,10.59,86.23,8.62,14 May 2012,,,
670,Sandoz SA (Pty) Ltd,37/2.8/0135,705264001,M01AE,S3,Dentopain Forte ,Codeine,10,mg,CAP,30,,29.04,4.36,4.67,38.07,1.27,14 May 2012,,,
