Database Of Medicine Prices,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,MCC Medicine Reg. No.,Nappi Code,ATC 4 ,Medicine Schedule,Medicine Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
0000000683,Sanofi Aventis South Africa (Pty) Ltd,B518 (Act 101 1965),766542009,N05AB,S5,Stemetil,Prochlorperazine,5,mg,TAB,25,1,63.62,3.03,9.33,75.98,3.04,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,B518 (Act 101 1965),766542017,N05AB,S5,Stemetil 5 mg Tablets,Prochlorperazine,5,mg,TAB,250,1,517.44,24.56,75.88,617.88,2.47,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,C/1.2/200,768057019,N06AA,S5,Surmontil ,Trimipramine,50,mg,CAP,30,1,196.75,9.34,28.85,234.94,7.83,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,H570 (Act 101 1965),769207006,C05BA,S1,Tavan-SP 54 Injection,Pentosan Polysulfate Sodium,100,mg/ml,INJ,1,1,167.44,7.95,24.55,199.94,199.94,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,A180 (Act 101 1965),769797009,J04AK,S3,Terivalidin  ,Terizidone,250,mg,CAP,100,1,"1,640.52",30.58,233.95,"1,905.05",19.05,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,G1635 (Act 101 1965),770671004,C05BA,S1,Thrombophob  Gel,Heparin,20000,IU/100g,JEL,25,1,49.30,2.33,7.23,58.86,2.35,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,F/2.6/167,771694008,N05BA,S5,Tranxene 15 mg,Potassium Clorazepate,15,mg,TAB,30,1,174.55,5.39,25.19,205.13,6.84,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,M/8/512,771961006,C04AD,S2,Trental 400 SR,Pentoxifylline,400,mg,TAB,30,1,231.34,10.98,33.92,276.24,9.21,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,M/2.6/128,773999019,N05BA,S5,Urbanol 10 mg Tablets,Clobazam,10,mg,TAB,100,1,243.08,7.51,35.08,285.68,2.86,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,L/2.6/52,774006005,N05BA,S5,Urbanol 5 mg Capsules,Clobazam,5,mg,CAP,100,1,174.66,5.39,25.21,205.26,2.05,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,N/34/203,774243007,A05AA,S3,Ursotan ,Ursodeoxycholic Acid,100,mg,TAB,180,1,942.10,44.73,138.16,"1,124.98",6.25,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,C843 (Act 101 1965),774553006,R06AD,S5,Vallergan Forte,Alimemazine,30,mg/5ml,SYR,100,1,143.33,6.80,21.02,171.15,1.71,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,J/20.2/151,779539001,J01XD,S4,Flagyl Injection,Metronidazole,500,mg/100 ml,INJ,100,1,8.09,0.39,1.19,9.66,0.10,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,J/2.5/148,780545001,N03AG,S3,Epilim Liquid Sugar Free ,Valproic Acid,200,mg/5ml,LIQ,300,1,224.81,6.94,32.44,264.19,0.88,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,V/18.1/9,780839005,C03CA,S3,Lasix  80 mg ,Furosemide,80,mg,TAB,30,1,367.55,17.45,53.90,438.90,14.63,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,W/7.1.3/235,782602002,C09AA,S3,Tritace 10 mg,Ramipril,10,mg,CAP,30,1,288.92,13.72,42.37,345.01,11.50,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,V/20.1.1/252,783358008,J01MA,S4,Tarivid 200 mg Tablets,Ofloxacin,200,mg,TAB,10,1,251.11,11.92,36.82,299.85,29.98,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,S/18/306,784052018,V03AF,S4,Uromixetan 400 mg Injection,Mesna,100,mg/ml,INJ,4,15,500.77,33.84,74.85,609.46,10.16,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,X/8.2/42,788767003,B01AB,S4,Clexane 40,Enoxaparin,40,mg/0.4ml,INJ,0,10,643.18,30.52,94.32,768.02,192.00,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Z/20.1.1/7,789224003,J01DD,S4,Orelox 100,Cefpodoxime,100,mg,TAB,10,1,157.89,7.50,23.15,188.55,18.85,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/30.1/187,792004019,J07BD,S2,Trimovax,Live Attenuated Measles Virus (Schwarz Strain),1000,TCID50,INJ,1,1,121.17,9.71,18.32,149.21,298.43,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,792004019,,,,live attenuated Mumps Virus (Urabe AM 9 strain) ,5000,TCID50,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,792004019,,,,live attenuated Rubella Virus (Wistar RA27/3M strain) ,1000,TCID50,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Z/20.1.1/336,793140005,J01MA,S4,Tarivid IV 200 mg,Ofloxacin,200,mg/100 ml,INJ,100,1,440.16,20.90,64.55,525.60,5.26,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/17.1/68,793280001,M03AC,S4,Norcuron,Vecuronium,4,mg,INJ,10,1,497.75,15.39,71.84,584.98,58.50,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/17.1/68,793280028,M03AC,S4,Norcuron,Vecuronium,4,mg,INJ,50,1,"2,488.72",76.97,359.20,"2,924.89",58.50,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Z/11.4.3/34,793752019,A02BC,S4,Lanzor 30 mg,Lansoprazole,30,mg,CAP,14,1,196.16,9.31,28.77,234.24,16.73,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Z/11.4.3/34,793752027,A2B2 ,S4,Lanzor 30 mg,Lansoprazole,30,mg,CAP,28,1,455.77,21.62,66.83,544.22,19.44,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Y/6.2/44,800554019,C01BD,S4,Cordarone X 100,Amiodarone,100,mg,TAB,30,1,267.44,8.26,38.60,314.30,10.48,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/20.1.1/0564,805165002,J01DD,S4,Orelox Junior,Cefpodoxime,40,mg/5ml,SUS,50,1,87.27,4.15,12.80,104.22,2.08,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/20.1.1/0564,805165010,J1D1 ,S4,Orelox Junior,Cefpodozime,40,mg/5ml,SUS,100,1,174.55,8.28,25.60,208.42,2.08,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/30.1/664,807214019,J07AE,S2,Imovax Meningo A+C,"Meningococcus, bivalent purified polysaccharides antigen",0,mg/0.5ml,VAC,1,1,128.66,10.33,19.46,158.45,158.45,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Q/18.1/14,807796018,C03CA,S3,Arelix 3 mg Tablets,Piretanide,3,mg,TAB,30,1,79.32,2.46,11.45,93.23,3.11,07 December 2015,Discontinued,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Q/18.1/15,807818003,C03CA,S3,Arelix 6 mg Tablets,Piretanide,6,mg,TAB,30,1,154.58,4.78,22.31,181.67,6.06,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,28/2.5/0021,809594005,N03AG,S3,Sabril Tablets,Vigabatrin,500,mg,TAB,100,1,"1,103.19",52.35,161.78,"1,317.32",13.17,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Z/21.8.2/294,810215004,G03DA,S4,Cyclogest 200 mg,Progesterone,200,mg,PVC,1,15,239.84,11.40,35.17,286.42,19.09,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,28/30.1/0618,813206006,J07AG,S2,Act-HIB,"Hemophilus influenzae B, combinations with toxoids",10,mcg,VAC,1,1,95.68,7.68,14.47,117.84,117.84,10 December 2015,Discontinued,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/30.1/674,813338019,J07BB,S2,Vaxigrip ® - Adult,A/ (H3N2)  ,15,mcg,INJ,1,10,505.27,40.42,76.40,622.09,124.42,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,813338019,,,,A/ (H1N1),15,mcg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,813338019,,,,B/,15,mcg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/26/0480,814741002,L01CD,S4,Taxotere 80 mg,Docetaxel,80,mg/8ml,INJ,8,1,"7,625.40",515.35,"1,139.71","9,280.46","1,160.06",09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/26/0479,814768008,L01CD,S4,Taxotere  20 mg,Docetaxel Anhydrous,20,mg/2ml,INJ,2,1,"2,073.66",140.14,309.93,"2,523.73","1,261.86",09 April 2015,,Originator ,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,V/30.1/220,814970001,J07BG,S4,Verorab,"Rabies, inactivated, whole virus",3,UI/0.5ml,VAC,1,1,283.46,22.74,42.87,349.07,698.13,08 December 2015,,,
,Sanofi Aventis South Africa (Pty) Ltd,,814970001,,,,Diphenhydramine,200,ZZZ,,,,,,,,,,,,
,Sanofi Aventis South Africa (Pty) Ltd,,814970001,,,,"Rabies, inactivated, whole virus",1,ZZZ,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/30.1/0532,814989004,J07BL,S4,Stamaril,"Yellow Fever, Live Attenuated yellow fever virus",1000,LD50/0.5ml,VAC,1,1,213.92,17.18,32.35,263.45,526.90,08 December 2015,,Originator ,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/6.2/0467,818259019,C01EB,S4,Adenocor,Adenosine,6,mg/2ml,INJ,2,6,760.12,23.51,109.71,893.34,74.44,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/2.5/0322,818666005,N03AG,S3,Epilim CR 200,Valproic Acid,200,mg,TAB,100,1,310.60,9.61,44.83,365.04,3.65,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Y/2.5/286,818674008,N03AG,S3,Epilim CR 300,Valproic Acid,300,mg,TAB,100,1,433.16,13.40,62.52,509.08,5.09,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/2.5/0323,818682019,N03AG,S3,Epilim CR 500,Valproic Acid,149,mg,TAB,100,1,770.69,23.85,111.24,905.78,9.06,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,818682019,,,,Sodium vaproate,333,mg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Y/2.5/43,821551019,N03AG,S3,Epilim Intravenous,Valproic Acid,400,mg/4ml,INJ,4,1,310.07,9.60,44.75,364.43,91.11,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/2.5/0500,821578006,N03AG,S3,Epilim 100  Crushable,Valproic Acid,100,mg,TAB,100,1,223.05,6.91,32.19,262.15,2.62,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/17.1/0192,821691007,M03AC,S4,Esmeron,Rocuronium bromide,50,mg/5ml,INJ,5,10,"1,095.46",33.88,158.11,"1,287.45",25.75,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/30.1/0091,822442019,J07AN,S2,Typhim VI,Purified Vi Capsular Polysaccharide Of Salmonella Typhi (Ty 2 Strain),25,mcg,INJ,1,1,176.31,14.14,26.66,217.11,434.23,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/30.1/0531,823678008,J07BF,S2,OPV-Mérieux ®,"Polioviruses Type 1, 2, 3",0,ml,DRP,1,1,22.44,1.80,3.39,27.63,27.63,09 April 2015,,Originator ,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/30.1/0531,823686019,J07BF,S2,OPV-Mérieux ®,"Polioviruses Type 1, 2, 3",0,ml,DRP,20,10,619.97,45.08,93.11,758.16,3.79,09 April 2015,,Originator ,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/34/0229,824100018,N07XX,S4,Rilutek 50 mg Tablets,Riluzole,50,mg,TAB,56,1,"4,244.51",201.42,622.43,"5,068.36",90.51,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/30.1/688,825522005,J07BD,S2,Rouvax,"Measles, Live Attenuated ",1000,tcid50/0.5ml,VAC,1,1,96.24,7.71,14.55,118.50,237.01,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,Z/20.1.1/61,826774008,J01XA,S4,Targocid  200,Teicoplanin,200,mg,INJ,10,2,"1,379.56",65.48,202.31,"1,647.35",82.37,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/11.4.3/0034,831425008,A02BC,S4,Lanzor 15 mg,Lansoprazole,15,mg,CAP,28,1,280.56,13.31,41.14,335.01,11.96,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/21.2/0060,831557001,A10BB,S3,Amaryl 1,Glimepiride,1,mg,TAB,30,1,84.71,4.03,12.42,101.17,3.37,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/21.2/0061,831565004,A10BB,S3,Amaryl 2,Glimepiride,2,mg,TAB,30,1,160.97,7.63,23.60,192.20,6.41,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/21.2/0063,831573007,A10BB,S3,Amaryl 4,Glimepiride,4,mg,TAB,30,1,297.59,14.13,43.64,355.36,11.85,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/30.1/0637,832693006,J07AM,S2,Tetavax,Tetanus Toxoid,40,IU,VAC,1,1,55.25,4.44,8.36,68.04,136.09,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/30.1/0023,834203006,J07CA,S2,CombAct-HIB,"Hemophilus influenzae B, combinations with toxoids",10,mcg,VAC,1,1,136.43,10.95,20.63,168.01,168.01,10 December 2015,Discontinued,Originator ,
,Sanofi Aventis South Africa (Pty) Ltd,,834203006,,,,"Hemophilus influenzae B, combinations with toxoids",10,mcg,,,,,,,,,,,,
,Sanofi Aventis South Africa (Pty) Ltd,,834203006,,,,"Pertussis, inactivated, whole cell",40,mcg,,,,,,,,,,,,
,Sanofi Aventis South Africa (Pty) Ltd,,834203006,,,,Tetanus toxoid,60,mcg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,T/30.1/674,836591003,J07BB,S2,Vaxigrip ® - Paed,A/ (H3N2)  ,8,mcg,INJ,1,1,36.06,2.89,5.45,44.40,88.81,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,836591003,,,,A/ (H1N1),15,mcg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,836591003,,,,B/,15,mcg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/30.1/0517,836699009,J07AH,S4,Imovax Pneumo 23,Purified Polysaccharides of Streptococcus pneumoniae,100,mcg,VAC,1,1,94.54,7.60,14.30,116.44,232.88,04 December 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/30.4/0075,837164002,L03AA,S4,Granocyte 34,Lenograstim,34,miu,VIA,1,1,544.12,36.83,81.33,662.29,662.29,04 December 2015,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/2.2/0651,837180007,R01AC,S5,Stilnox,Zolpidem,10,mg,TAB,30,1,192.07,5.94,27.72,225.73,7.52,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/20.1.1/0776,837199018,J01DE,S4,Cefrom 1 g Injection,Cefpirome,1,g,INJ,1,1,145.32,6.90,21.31,173.53,173.53,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0633,837814006,C09CA,S3,Approvel 150 mg,Irbesartan,150,mg,TAB,28,1,221.09,6.84,31.91,259.83,9.28,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0634,837822009,C09CA,S3,Approvel 300 mg,Irbesartan,300,mg,TAB,28,1,216.46,6.69,31.24,254.39,9.09,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/30.1/0216,838853005,J07BB,S2,Mutagrip,A/ (H3N2)  ,15,mcg,PFS,1,1,45.37,3.63,6.86,55.86,55.86,07 December 2015,Discontinued,,
,Sanofi Aventis South Africa (Pty) Ltd,,838853005,,,,A/ (H1N1),15,mcg,,,,,,,,,,,,
,Sanofi Aventis South Africa (Pty) Ltd,,838853005,,,,B/,15,mcg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,N/18.1/6,839515006,C03CA,S3,Lasix Oral Solution,Furosemide,10,mg/ml,SOL,100,1,228.00,10.83,33.44,272.27,2.72,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,27/30.1/0531,841307016,J07BF,S2,OPV-Mérieux ®,"Polioviruses Type 1, 2, 3",0,ml,DRP,10,10,307.79,24.74,46.55,379.09,3.79,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0665,841579008,C09AA,S3,Tritace 1.25 mg Tablets,Ramipril,1,mg,TAB,30,1,120.00,5.70,17.60,143.30,4.78,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0666,841587019,C09AA,S3,Tritace 2.5 mg Tablets,Ramipril,3,mg,TAB,30,1,169.13,8.02,24.80,201.95,6.73,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1.3/0667,841595003,C09AA,S3,Tritace 5 mg Tablets,Ramipril,5,mg,TAB,30,1,268.31,12.72,39.34,320.37,10.68,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,36/30.1/0128,842443002,J07AL,S2,Imovax DT Adult/Diftavax,Diphtheria Toxoid,30,IU,VAC,1,1,53.96,4.34,8.16,66.46,66.46,09 April 2015,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,842443002,,,,Tetanus toxoid,40,iu,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.1/0446,848093003,R06AX,S2,Telfast 120 ,Fexofenadine,120,mg,TAB,10,1,67.03,3.17,9.83,80.03,8.00,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.1/0446,848093011,R06AX,S2,Telfast 120 ,Fexofenadine,120,mg,TAB,30,1,212.72,10.08,31.19,254.00,8.47,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.1/0447,848107004,R06AX,S2,Telfast 180 ,Fexofenadine,180,mg,TAB,30,1,228.48,10.84,33.50,272.82,9.09,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/3.2/0397,848816005,M09AX,S4,Synvisc ,Hyaluronic Acid Derivative,8,mg/ml,INJ,2,3,"1,833.09",87.09,268.82,"2,189.00",364.83,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,30/30.1/0244,848905008,J07BC,S4,Avaxim 160 U,"Hepatitis A, Inactivated, Whole Virus",160,IU,INJ,1,1,178.02,14.29,26.92,219.23,438.46,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/8.2/0480,851140009,B01AB,S4,Clexane 60,Enoxaparin,60,mg/0.6ml,INJ,1,10,921.01,43.71,135.06,"1,099.78",183.30,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/8.2/0481,851159001,B01AB,S4,Clexane 80,Enoxaparin,80,mg/0.8ml,INJ,1,10,"1,099.92",52.20,161.30,"1,313.42",164.18,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/8.2/0482,851167004,B01AB,S4,Clexane 100,Enoxaparin,100,mg/ml,INJ,1,10,"1,237.66",58.74,181.50,"1,477.90",147.79,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/8.2/0122,859710009,B01AB,S4,Clexane 300,Enoxaparin,300,mg/3ml,INJ,3,1,350.52,16.64,51.40,418.56,139.52,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1/0677,862207002,C09BB,S3,Tri-plen,Felodipine,3,mg,TAB,30,1,191.59,9.09,28.09,228.77,7.63,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,862207002,,,,Ramipril,3,mg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,31/7.1/0678,862215005,C09BB,S3,Tri-plen Forte Tablets,Felodipine,5,mg,TAB,30,1,302.88,14.38,44.42,361.67,12.06,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,862215005,,,,Ramipril,5,mg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.2/0499,869961004,A04AA,S4,Zamanon 100 mg IV,Dolasetron Mesylate,5,mg/ml,INJ,1,1,"1,012.30",68.41,151.30,"1,232.01","1,232.01",20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/5.7.2/0495,869988018,A04AA,S4,Zamanon 200 mg Tablets,Dolasetron Mesilate,200,mg,TAB,3,1,311.88,21.08,46.61,379.57,126.52,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,36/8.2/0408,874965004,B01AC,S3,Plavix 75 mg,Clopidogrel,75,mg,TAB,28,1,473.52,14.63,68.34,556.50,19.88,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/20.1.1/0337,876909004,J01XA,S4,Targocid 400 ,Teicoplanin,400,mg,INJ,20,1,"1,359.13",64.50,199.31,"1,622.94",81.15,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,32/21.10/0345,886819006,L02AE,S4,Suprefact 3 Month Depot  ,Buserelin,10,mg,IMP,1,1,"3,883.33",262.45,580.41,"4,726.18","4,726.18",09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,33/7.1.3/0324,891353004,C09DA,S3,"Coaprovel 150/12,5",Hydrochlorothiazide,13,mg,TAB,28,1,205.66,6.36,29.68,241.70,8.63,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,891353004,,,,Irbesartan,150,mg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,34/2.6.5/0116,892309005,N05AL,S5,Solian 50 mg,Amisulpride,50,mg,TAB,30,1,159.66,4.94,23.04,187.65,6.25,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,892309005,,,,Gramicidin,0,mg,,,,,,,,,,,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,34/2.6.5/0117,892310001,N05AL,S5,Solian 200 mg,Amisulpride,200,mg,TAB,30,1,541.56,16.75,78.16,636.47,21.22,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,34/2.6.5/0117,892310008,N05AL,S5,Solian 200 mg,Amisulpride,200,mg,TAB,150,1,"2,204.75",68.19,318.21,"2,591.15",17.27,20 March 2014,Discontinued,,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,29/21.5.1/0715,895149004,R01AD,S3,Nasacor T ,Triamcinolone,55,mcg,NAS,1,1,207.75,9.85,30.46,248.07,248.07,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,33/3.1/0290,898171008,L04AA,S4,Arava 10 mg,Leflunomide,10,mg,TAB,30,1,787.37,37.36,115.46,940.18,31.34,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,33/3.1/0291,898175005,L04AA,S4,Arava 20 mg,Leflunomide,20,mg,TAB,30,1,804.67,38.18,118.00,960.84,32.03,09 April 2015,,Originator,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,33/7.1.3/0325,898597005,C09DA,S3,"Coaprovel 300/12,5",Hydrochlorothiazide,13,mg,TAB,28,1,221.09,6.84,31.91,259.83,9.28,09 April 2015,,Generic,
0000000683,Sanofi Aventis South Africa (Pty) Ltd,,898597005,,,,Irbesartan,300,mg,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),34/34/0459,707922001,L03AB,S4,PegIntron 50 Microgram,Peginterferon alfa-2b,50,mcg/0.7ml,INJ,1,1,980.90,98.10,151.06,"1,230.06","1,757.23",09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),38/34/0263,707923001,L03AB,S4,Peg Intron 80 Microgram,Peginterferon alfa-2b,80,mcg/0.7ml,INJ,1,1,"1,726.38",172.63,265.86,"2,164.87","3,092.67",09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),38/34/0329,707925001,L03AB,S4,Peg-Intron 120 Microgram,Peginterferon alfa-2b,120,mcg/0.7ml,INJ,1,1,"2,145.81",214.82,330.49,"2,691.12","3,844.46",09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),34/34/0461,707926001,L03AB,S4,PegIntron 150 Microgram,Peginterferon alfa-2b,150,mcg/0.7ml,INJ,1,1,"2,942.69",294.28,453.18,"3,690.15","5,271.64",09 April 2015,,Originator,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,713058006,,,,Dexchlorpheniramine Maleate,2,mg,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,713066017,,,,Dexchlorpheniramine Maleate,2,mg,,,,,,,,,,,,
0000000187,Schering-Plough (Pty) Ltd - (Site1),G2935,713139005,H02AB,S4,Celestone ,Betamethasone,1,mg,TAB,100,1,295.99,29.59,45.58,371.16,3.71,28 March 2014,,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),G2963,713147009,A07EA,S4,Celestone Soluspan Injection 1ml,Betmethasone Sodium Phosphate,3,mg/ml,INJ,10,,444.95,44.50,68.52,557.95,55.80,28 March 2014,Discontinued,Originator ,
0000000187,Schering-Plough (Pty) Ltd - (Site1),,713147009,,,,betamethasone acetate,3,mg/ml,,,,,,,,,,,,
