Dtabase Of Medicine Prices 31st March 2010,,,,,,,,,,,,,,,,,,,,,
Applicants MCC Licence No,Applicant Name,Product MCC Registration No,Nappi Code,ATC 4 ,Schedule,Product Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,12 Months Volume of Sales
,,,,,,,Cetrimide,1,mg,,,,,,,,,,,,
0000001567,Thebe Medicare,,,,S1,Pyralen Syrup,Paracetamol,120,mg/5ml,SYR,2500,,39.97,9.19,6.88,56.04,0.02,,,,
0000001567,Thebe Medicare,G979,764264001,R01BA,S2,Sinucon,Caffeine,20,mg,TAB,20,,13.23,1.32,2.04,16.59,0.83,2009-02-18,,,
,,,,,,,Chlorphenamine,2,mg,,,,,,,,,,,,
,,,,,,,Ephedrine,6,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,200,mg,,,,,,,,,,,,
0000001567,Thebe Medicare,G979,764264028,R01BA,S2,Sinucon,Caffeine,20,mg,TAB,1000,,83.78,10.05,13.14,106.97,0.11,,,,
,,,,,,,Chlorphenamine,2,mg,,,,,,,,,,,,
,,,,,,,Ephedrine,6,mg,,,,,,,,,,,,
,,,,,,,Paracetamol,200,mg,,,,,,,,,,,,
0000001567,Thebe Medicare,H/20.2.1/57,870757008,J01EE,S4,Ultrasept,Sulfamethoxazole,200,mg/5ml,SUS,50,,4.95,0.59,0.78,6.32,0.13,2009-03-08,,,
,,,,,,,Trimethoprim,40,mg/5ml,,,,,,,,,,,,
0000001567,Thebe Medicare,H/20.2.1/57,870757016,J01EE,S4,Ultrasept,Sulfamethoxazole,200,mg/5ml,SUS,100,,9.90,1.19,1.55,12.63,0.13,2009-03-08,,,
,,,,,,,Trimethoprim,40,mg/5ml,,,,,,,,,,,,
0000001567,Thebe Medicare,H/20.2.1/57,773638024,J01EE,S4,Ultrasept,Sulfamethoxazole,200,mg/5ml,SUS,500,,49.48,5.94,7.76,63.17,0.13,2009-03-08,,,
,,,,,,,Trimethoprim,40,mg/5ml,,,,,,,,,,,,
0000001567,Thebe Medicare,H/20.2.1/3,773573011,J01EE,S4,Ultrasept,Sulfamethoxazole,400,mg,TAB,500,,11.21,1.34,1.76,14.31,0.03,2009-03-08,,,
,,,,,,,Trimethoprim,80,mg,,,,,,,,,,,,
0000001567,Thebe Medicare,G1995,813990009,D06BB,S2,Wart Magic,Benzoin Tincture,4,g/5ml,LIT,7,,27.70,3.32,4.34,35.36,5.05,2009-03-08,,,
,,,,,,,Podophyllotoxin,1,g/5ml,,,,,,,,,,,,
,,,,,,,Salicylic acid,1,g/5ml,,,,,,,,,,,,
0000000954,Sandoz-Hexal (a Novartis company),29/10.2.2/0753,824291018,R05CB,S2,Acc 200,Acetylcysteine,200,mg,EFT,25,,38.68,5.80,6.23,50.71,2.03,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),,806544023,M01AB,S3,Aflamin 25,Indometacin,25,mg,CAP,500,,52.60,7.89,8.47,68.96,0.14,,,,
0000000954,Sandoz-Hexal (a Novartis company),A40/3.1/0028,707374001,M01AC,S3,Arthrocox,Meloxicam,15,mg,TAB,10,,23.12,3.47,3.72,30.31,3.03,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),A40/3.1/0027,707373002,M01AC,S3,Arthrocox,Meloxicam,8,mg,TAB,30,,25.91,3.89,4.17,33.97,1.13,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),,705756009,S02DA,S1,Aurasept ,Benzocaine,150,mg,EAR,1,,14.20,3.55,2.49,20.24,20.24,,,,
,,,,,,,Phenazone,750,mg,,,,,,,,,,,,
0000000954,Sandoz-Hexal (a Novartis company),A40/20.1.1/0333,707552001,J01FA,S4,Binozyt 500,Azithromycin,500,mg,FCT,3,,64.37,9.65,10.36,84.38,28.13,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),37/5.2/0516,704132001,C07AB,S3,BisoHexal  ,Bisoprolol,5,mg,TAB,30,,34.41,5.16,5.54,45.11,1.50,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),37/5.2/0517,704133001,C07AB,S3,BisoHexal  ,Bisoprolol,10,mg,TAB,30,,58.04,8.71,9.35,76.10,2.54,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),28/2.6/0216,821616005,N05BA,S5,Bromaze  ,Bromazepam,6,mg,TAB,100,,69.75,10.46,11.23,91.45,0.91,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),31/7.1/0044,837636019,C09AA,S3,CaptoHexal,Captopril,25,mg,TAB,60,,20.30,3.04,3.27,26.61,0.44,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),31/7.1/0041,837644003,C09AA,S3,CaptoHexal,Captopril,50,mg,TAB,60,,38.05,5.71,6.13,49.88,0.83,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),31/7.1/0039,837628008,C09AA,S3,CaptoHexal,Captopril,13,mg,TAB,100,,38.05,5.71,6.13,49.88,0.50,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),31/7.1.3/0478,841137005,C09BA,S3,Captoretic,Captopril,50,mg,TAB,30,,44.39,6.66,7.15,58.20,1.94,2010-01-16,,,
,,,,,,,Hydrochlorothiazide,25,mg,,,,,,,,,,,,
0000000954,Sandoz-Hexal (a Novartis company),,841145008,C09BA,S3,Captoretic hs,Captopril,25,mg,TAB,30,,27.36,4.10,4.40,35.86,1.20,,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000954,Sandoz-Hexal (a Novartis company),37/7.1.3/0494,705749001,C07AG,S3,Carvedilol-Hexal,Carvedilol,6,mg,TAB,30,,41.02,6.15,6.60,53.77,1.79,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),37/7.1.3/0495,705770001,C07AG,S3,Carvedilol-Hexal,Carvedilol,13,mg,TAB,30,,44.90,6.73,7.23,58.86,1.96,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),37/7.1.3/0496,705767001,C07AG,S3,Carvedilol-Hexal,Carvedilol,25,mg,TAB,30,,58.37,8.76,9.40,76.53,2.55,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),A38/20.1.1/0694,704988001,J01DC,S4,Cefu-Hexal,Cefuroxime,250,mg,TAB,10,,68.93,10.34,11.10,90.36,9.04,2010-01-16,,,
0000000954,Sandoz-Hexal (a Novartis company),A38/20.1.1/0695,704990001,J01DC,S4,Cefu-Hexal,Cefuroxime,500,mg,TAB,10,,121.86,18.28,19.62,159.76,15.98,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),,708117001,,S2,Cetirizine-Hexal 1mg/ml Oral Solution,Cetirizine,1,mg/ml,SOL,150,,33.47,5.02,5.39,43.88,0.29,,,,
0000000954,Sandoz-Hexal (a Novartis company),37/5.7.1/0087,703864001,R06AE,S2,Cetirizine-Hexal FC,Cetirizine,10,mg,TAB,30,,34.25,5.14,5.51,44.90,1.50,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),32/34/0682,899208002,L04AD,S4,CicloHexal  ,Ciclosporin,25,mg,CAP,50,,431.08,64.66,69.40,565.15,11.30,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),32/34/0683,899216005,L04AD,S4,CicloHexal  ,Ciclosporin,100,mg,CAP,50,,"1,693.02",253.95,272.58,"2,219.55",44.39,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),,899221005,L04AD,S4,CicloHexal  ,Ciclosporin,100,mg/ml,SYR,50,,"1,454.18",218.13,234.12,"1,906.43",38.13,,,,
0000000954,Sandoz-Hexal (a Novartis company),36/20.1.1/0170,701778001,J01MA,S4,Cipro-Hexal  ,Ciprofloxacin,250,mg,TAB,10,,11.57,1.74,1.86,15.17,1.52,2009-03-12,,,
0000000954,Sandoz-Hexal (a Novartis company),36/20.1.1/0171,701780001,J01MA,S4,Cipro-Hexal  ,Ciprofloxacin,500,mg,TAB,10,,18.94,2.84,3.05,24.83,2.48,2009-03-12,,,
0000000954,Sandoz-Hexal (a Novartis company),36/1.2/0518,704331001,N06AB,S5,CitaloHexal  ,Citalopram,20,mg,TAB,30,,42.71,6.41,6.88,56.00,1.87,2010-01-16,,,
0000000954,Sandoz-Hexal (a Novartis company),38/20.1.1/0006,705031001,J01FA,S4,ClariHexal,Clarithromycin,500,mg,TAB,10,,59.96,8.99,9.65,78.61,7.86,2010-01-16,,,
0000000954,Sandoz-Hexal (a Novartis company),A39/20.1.1/0293,706759001,J01FA,S4,ClariHexal  250P,Clarithromycin,250,mg/5ml,SUS,1,,72.04,10.81,11.60,94.44,94.44,2009-02-22,,,
0000000954,Sandoz-Hexal (a Novartis company),A39/20.1.1/0292,706758001,J01FA,S4,ClariHexal 125P,Clarithromycin,125,mg/5ml,SUS,1,,41.86,6.28,6.74,54.88,54.88,2009-06-17,,,
0000000954,Sandoz-Hexal (a Novartis company),,707378001,G03HB,S4,Claro 35,Cyproterone,2,mg,TAB,28,,57.74,10.19,9.51,77.44,2.77,,,,
0000000954,Sandoz-Hexal (a Novartis company),32/20.1.1/0038,849960002,J01FA,S4,ClindaHexal  ,Clindamycin,150,mg,CAP,20,,54.70,8.20,8.81,71.71,3.59,2009-03-12,,,
0000000242,Novartis SA (Pty) Ltd,32/7.1.3/0336,839884002,C09DA,S3,Co-diovan,Hydrochlorothiazide,13,mg,TAB,28,,142.82,15.87,22.22,180.91,6.46,2009-02-16,,,
,,,,,,,Valsartan,80,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,37/7.1.3/0225,706051001,C09DA,S3,Co-diovan Plus,Hydrochlorothiazide,25,mg,TAB,28,,142.82,15.87,22.22,180.91,6.46,2009-02-16,,,
,,,,,,,Valsartan,160,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,32/5.4.1/0684,868590002,N04BX,S4,Comtan ,Entacapone,200,mg,TAB,100,,611.28,67.92,95.09,774.29,7.74,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,35/7.1.3/0276,705068001,C09DA,S3,Co-Tareg ,Hydrochlorothiazide,13,mg,TAB,28,,104.40,11.60,16.24,132.24,4.72,2009-02-16,,,
,,,,,,,Valsartan,80,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,40/21.8.2/0112,714289001,GO3AA,S4,ESTALIS SEQUI PLUS 50/140 matrix transdermal patch,oestradiol hemihydrate,50,mcg,PTD,8,,124.09,28.73,21.39,174.21,21.78,2010-03-01,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.1/0218,706055001,G03CA,S4,Estradot 100,Estradiol,100,mcg,PTD,8,,87.03,20.15,15.00,122.18,15.27,2009-04-16,,,
0000000242,Novartis SA (Pty) Ltd,40/21.8.2/0113,714288001,GO3AA,S4,ESTALIS SEQUI PLUS 50/250 matrix transdermal patch,oestradiol hemihydrate,50,mcg,PTD,8,,124.09,28.73,21.39,174.21,21.78,2010-03-01,,,
0000000242,Novartis SA (Pty) Ltd,W/1.2/140,781193001,N06AA,S5,Anafranil  ,Clomipramine,75,mg,SRT,30,,400.55,53.59,63.58,517.71,17.26,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,C/1.2/182,703419006,N06AA,S5,Anafranil ,Clomipramine,10,mg,TAB,50,,113.53,15.19,18.02,146.74,2.93,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,B1532 (Act 101/1965),703427009,N06AA,S5,Anafranil ,Clomipramine,25,mg,TAB,50,,215.35,28.81,34.18,278.34,5.57,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,B1531 ,703400002,N06AA,S5,Anafranil ,Clomipramine  ,25,mg/2ml,INJ,10,,379.03,50.71,60.16,489.90,16.33,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,31/34/0313,836656008,M05BA,S4,Aredia,Pamidronic acid,15,mg,INJ,1,,487.46,54.16,75.83,617.45,617.45,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H/7.1.2/0594 ,710458002,C04AE,S3,Brinerdin ,Dihydroergocristine,1,mg,TAB,30,,146.61,16.29,22.81,185.71,6.19,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H538 (Act 101/1965),711527008,N02CA,S2,Cafergot  ,Caffeine,100,mg,TAB,20,,236.30,26.26,36.76,299.31,14.97,2009-02-16,,,
,,,,,,,Ergotamine,1,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,28/3.1/0306,813036003,M01AB,S3,Cataflam D  ,Diclofenac,50,mg,TAB,15,,34.93,3.88,5.43,44.24,2.95,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A39/3.1/0588,712602001,M01AB,S3,CATAFLAM SACHETS,diclofenac potassium,50,mg,SAC,9,,18.68,2.08,2.91,23.66,2.63,2009-06-22,,,
0000000242,Novartis SA (Pty) Ltd,38/34/0686,704854001,L04AA,S4,Certican  ,Everolimus,0,mg,TAB,60,,903.27,100.36,140.51,"1,144.14",19.07,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,38/34/0687,704892001,L04AA,S4,Certican  ,Everolimus,1,mg,TAB,60,,"2,709.80",301.09,421.53,"3,432.42",57.21,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,X/7.1.3/335,794058020,C09AA,S3,Cibace ,Benazepril,10,mg,TAB,28,,101.96,11.33,15.86,129.15,4.61,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,28/7.1.3/0121,800279019,C09BA,S3,Cibadrex FCT ,Benazepril,10,mg,TAB,28,,181.30,20.14,28.20,229.65,8.20,2009-02-16,,,
,,,,,,,Hydrochlorothiazide,13,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,34/20.2.6 /0161,876089007,P01BE,S4,Coartem,Artemether,20,mg,TAB,24,,171.24,19.03,26.64,216.90,9.04,2009-02-16,,,
,,,,,,,Lumefantrine,120,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,34/7.1.3/0441,891894005,C09DA,S3,Co-diovan,Hydrochlorothiazide,13,mg,TAB,28,,104.40,11.60,16.24,132.24,4.72,2009-02-16,,,
,,,,,,,Valsartan,160,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,H2791 (Act 101/1965),719110009,V03AC,S1,Desferal  ,Deferoxamine,500,mg,INJ,10,,"1,296.60",144.07,201.69,"1,642.36",164.24,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/7.1.3/0382,705488001,C09CA,S3,Diovan ,Valsartan,40,mg,TAB,28,,107.28,11.92,16.69,135.89,4.85,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/7.1.3/0034,700000001,C09CA,S3,Diovan ,Valsartan,80,mg,TAB,28,,142.82,15.87,22.22,180.91,6.46,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/7.1.3/0035,700710001,C09CA,S3,Diovan ,Valsartan,160,mg,TAB,28,,142.82,15.87,22.22,180.91,6.46,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,W/7.1/349.,782963005,C08CA,S3,Dynacirc  ,Isradipine,3,mg,TAB,60,,195.82,26.20,31.08,253.10,4.22,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Y/7.1/318.,788325019,C08CA,S3,Dynacirc sro ,Isradipine,5,mg,CAP,30,,195.52,26.16,31.04,252.71,8.42,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/34/0522 ,702081001,D11AX,S4,Elidel ,Pimecrolimus,1,%,CRE,15,,91.69,10.19,14.26,116.14,7.74,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/34/0522 ,702081002,D11AX,S4,Elidel ,Pimecrolimus,1,%,CRE,30,,183.38,20.38,28.53,232.29,7.74,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/34/0522 ,702081003,D11AX,S4,Elidel ,Pimecrolimus,1,%,CRE,60,,366.77,40.75,57.05,464.57,7.74,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.2/0456,708907001,G03FA,S4,Estalis,Estradiol,50,mcg,PTD,8,,134.64,18.18,21.39,174.21,21.78,2009-04-16,,,
,,,,,,,Norethisterone,140,mcg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.2 /0457,708906011,G03FA,S4,Estalis,Estradiol,50,mcg,PTD,8,,134.64,18.18,21.39,174.21,21.78,2009-04-16,,,
,,,,,,,Norethisterone,250,mcg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,27/21.8.2/0021,836583019,G03FA,S4,Estracombi tts  ,Conjugated estrogens,10,mg,PAD,8,,124.18,16.61,19.71,160.51,20.06,2009-02-16,,,
,,,,,,,Norethisterone,30,mg,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,V/21.8.1/180,834939002,G03CA,S4,Estraderm tts,Estradiol,25,mcg,PAD,8,,77.12,10.32,12.24,99.68,12.46,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/21.8.1/181,834971003,G03CA,S4,Estraderm tts,Estradiol,50,mcg,PAD,8,,82.96,11.10,13.17,107.22,13.40,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,V/21.8.1/182,834920018,G03CA,S4,Estraderm tts,Estradiol,100,mcg,PAD,8,,90.76,12.14,14.41,117.31,14.66,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.1/0493,706049001,G03CA,S4,Estradot 25,Estradiol,25,mcg,PTD,8,,82.13,11.09,13.05,106.26,13.28,2009-04-16,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.1/0215,706052001,G03CA,S4,Estradot 37.5,Estradiol,38,microgram per patch,PTD,8,,82.13,11.09,13.05,106.26,13.28,2009-04-16,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.1/0216,706053001,G03CA,S4,Estradot 50,Estradiol,50,mcg,PTD,8,,94.43,12.75,15.00,122.18,15.27,2009-04-16,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.1/0217,706054001,G03CA,S4,Estradot 75,Estradiol,75,mcg,PTD,8,,94.43,12.75,15.00,122.18,15.27,2009-04-16,,,
0000000242,Novartis SA (Pty) Ltd,37/21.8.1/0218,,G03CA,S4,Estradot 100,Estradiol,100,mcg,PTD,8,,87.03,20.15,15.00,122.18,15.27,2009-04-16,,,
0000000242,Novartis SA (Pty) Ltd,A/2.6/729,724785019,N05AX,S5,Etomine,Clotiapine,40,mg,INJ,10,,429.30,57.43,68.14,554.88,55.49,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A/2.6/730,724777008,N05AX,S5,Etomine,Clotiapine,40,mg,TAB,100,,656.42,87.82,104.19,848.44,8.48,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,32/5.3/0453,848565002,N06DA,S5,Exelon ,Rivastigmine,3,mg,CAP,56,,738.14,82.02,114.82,934.98,16.70,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,32/5.3/0454,848573005,N06DA,S5,Exelon ,Rivastigmine,5,mg,CAP,56,,738.14,82.02,114.82,934.98,16.70,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,32/5.3/0455,848581008,N06DA,S5,Exelon ,Rivastigmine,6,mg,CAP,56,,738.14,82.02,114.82,934.98,16.70,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,32/5.3/0452,848557018,N06DA,S5,Exelon ,Rivastigmine,2,mg,CAP,56,,738.14,82.02,114.82,934.98,16.70,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A40/27/0266,708144001,V03AC,S4,Exjade,Deferoxamine,125,mg,DSP,28,,"1,641.49",182.39,255.34,"2,079.22",74.26,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A40/27/0267,708147001,V03AC,S4,Exjade,Deferoxamine,250,mg,DSP,28,,"3,284.03",364.89,510.85,"4,159.77",148.56,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,A40/27/0268,708148001,V03AC,S4,Exjade,Deferoxamine,500,mg,DSP,28,,"6,567.18",729.69,"1,021.56","8,318.43",297.09,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,30/20.2.8/0277,826715001,J05AB,S4,Famvir  ,Famciclovir,125,mg,TAB,10,,132.55,14.73,20.62,167.90,16.79,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,29/20.2.8/0189,815853009,J05AB,S4,Famvir,Famciclovir,250,mg,TAB,21,,566.68,62.96,88.15,717.79,34.18,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,,831468009,L02BG,S4,Femara,Letrozole,3,mg,TAB,30,,"1,139.17",126.57,177.20,"1,442.94",48.10,2009-08-01,,,
0000000242,Novartis SA (Pty) Ltd,29/10.2.1/0624,820911003,R03AC,S2,Foradil  ,Formoterol,12,mcg,CPS,60,,207.42,23.05,32.27,262.74,4.38,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,38/34/0143 ,705490001,L01XE,S4,Gleevec ,Imatinib,400,mg,TAB,30,,"21,948.81","2,438.76","3,414.26","27,801.83",463.36,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,38/34/0144,705491001,L01XE,S4,Gleevec ,Imatinib,100,mg,TAB,60,,"10,974.40","1,219.38","1,707.13","13,900.90",463.36,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H 1731 (Act 101/1965),731919009,C03AA,S3,Hygroton,Chlortalidone,50,mg,TAB,30,,180.89,20.10,28.14,229.13,7.64,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Z/20.2.2/184,842087001,D01BA,S4,Lamisil,Terbinafine,125,mg,TAB,14,,370.46,41.16,57.63,469.25,33.52,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Z/20.2.2/185,792713001,D01BA,S4,Lamisil,Terbinafine,250,mg,TAB,14,,451.38,50.15,70.21,571.75,40.84,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,F/2.6/70,736708006,N05AX,S5,Leponex ,Clozapine,25,mg,TAB,100,,235.93,26.21,36.70,298.85,2.99,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,F/2.6/71,736716009,N05AX,S5,Leponex ,Clozapine,100,mg,TAB,100,,728.27,80.92,113.29,922.47,9.22,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,28/7.5/0159,813664004,C10AA,S4,Lescol,Fluvastatin,20,mg,CAP,28,,104.27,11.59,16.22,132.08,4.72,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,28/7.5/0160,813672007,C10AA,S4,Lescol,Fluvastatin,40,mg,CAP,28,,139.03,15.45,21.63,176.10,6.29,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,35/7.5/0327,700963002,C10AA,S4,Lescol XL,Fluvastatin,80,mg,TAB,28,,160.01,17.78,24.89,202.68,7.24,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,E/2.10/227,738344001,M03BX,S4,Lioresal  ,Baclofen,10,mg,TAB,30,,236.60,26.29,36.80,299.70,9.99,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,E/2.10/228,738352004,M03BX,S4,Lioresal  ,Baclofen,25,mg,TAB,30,,448.88,49.88,69.83,568.58,18.95,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H1380 (Act 101/1965),738840009,S02CA,S4,Locacorten-vioform,Clioquinol,10,mg/ml,DRO,1,,95.70,10.63,14.89,121.22,121.22,2009-02-16,,,
,,,,,,,Flumetasone,0,mg/ml,,,,,,,,,,,,
0000000242,Novartis SA (Pty) Ltd,H/5.2/72,739251016,C07AB,S3,Lopresor,Metoprolol,100,mg,TAB,40,,253.40,28.16,39.42,320.97,8.02,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,41/15.4/0860,711524001,,S4,Lucentis® 10 mg/ml solution for injection,Ranibizumab,10,mg/ml,INJ,1,,"5,820.00",180.00,840.00,"6,840.00","6,840.00",2009-10-05,,,
0000000242,Novartis SA (Pty) Ltd,,739529013,N06AA,S5,Ludiomil ,Maprotiline,75,mg,TAB,30,,298.84,33.20,46.49,378.53,12.62,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,E/1.2/212,739502018,N06AA,S5,Ludiomil ,Maprotiline,25,mg,TAB,100,,396.49,44.05,61.68,502.22,5.02,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,G/21.3/157.,711691002,H05BA,S4,Miacalcic  ,Calcitonin (salmon synthetic),100,iu,INJ,5,,"1,626.37",180.71,252.99,"2,060.07",412.01,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,31/3.2/0422,862029007,H05BA,S4,Miacalcic  ,Calcitonin (salmon synthetic),200,iu,NAS,1,,175.14,19.46,27.24,221.84,221.84,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,37/34/0158,705493001,L04AA,S4,Myfortic  ,Mycophenolic acid,180,mg,TAB,120,,"1,289.80",143.31,200.64,"1,633.75",13.61,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,37/34/0159,705492001,L04AA,S4,Myfortic  ,Mycophenolic acid,360,mg,TAB,120,,"2,579.60",286.62,401.27,"3,267.50",27.23,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,27/5.10/0028,806633018,A04AA,S4,Navoban,Tropisetron,5,mg,CAP,5,,415.43,46.16,64.62,526.22,105.24,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,27/5.10/0027,806641010,A04AA,S4,Navoban,Tropisetron,5,mg/5ml,INJ,10,,972.96,108.11,151.35,"1,232.42",123.24,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,Q/21.12/76,752967002,G02CB,S4,Parlodel  ,Bromocriptine,5,mg,CAP,100,,"1,711.84",190.20,266.29,"2,168.33",21.68,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,H/21.12/59,752959018,G02CB,S4,Parlodel  ,Bromocriptine,3,mg,TAB,30,,263.17,29.24,40.94,333.35,11.11,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,B/1.2/1610,761044019,N06BA,S6,Ritalin,Methylphenidate,10,mg,TAB,30,,120.14,13.35,18.69,152.18,5.07,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/1.2/0186,701627003,N06BA,S6,Ritalin LA,Methylphenidate,20,mg,CAP,30,,258.14,28.68,40.16,326.98,10.90,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/1.2/0187,701630005,N06BA,S6,Ritalin LA  ,Methylphenidate,30,mg,CAP,30,,387.29,43.03,60.24,490.56,16.35,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,36/1.2/0188,701632003,N06BA,S6,Ritalin LA ,Methylphenidate,40,mg,CAP,30,,516.38,57.38,80.33,654.09,21.80,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,29/34/0056,815918003,L04AD,S4,Sandimmun ,Ciclosporin,25,mg,CAP,50,,542.27,55.60,83.70,681.58,13.63,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,29/34/0056,815926006,L04AD,S4,Sandimmun ,Ciclosporin,100,mg,CAP,50,,"2,135.29",218.94,329.59,"2,683.82",53.68,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,R/34/267,762296003,L04AD,S4,Sandimmun ,Ciclosporin,50,mg,INJ,10,,359.56,36.87,55.50,451.93,45.19,2009-02-16,,,
0000000242,Novartis SA (Pty) Ltd,29/34/0059,815896018,L04AD,S4,Sandimmun ,Ciclosporin,100,mg/ml,SYR,50,,"2,222.32",227.87,343.03,"2,793.22",55.86,2009-02-16,,,
